Timestamp (ms),F_IMU_GRAVITY_Y
5976,2.2899999618530273
5988,2.2899999618530273
5993,2.2899999618530273
6007,2.2899999618530273
6016,2.2899999618530273
6026,2.2899999618530273
6026,2.2899999618530273
6038,2.2899999618530273
6043,2.2899999618530273
6056,2.2899999618530273
6066,2.2899999618530273
6076,2.2899999618530273
6076,2.2899999618530273
6088,2.2899999618530273
6093,2.2899999618530273
6105,2.2899999618530273
6115,2.2899999618530273
6125,2.2899999618530273
6125,2.2899999618530273
6138,2.2899999618530273
6143,2.2899999618530273
6155,2.2899999618530273
6165,2.2899999618530273
6175,2.2899999618530273
6175,2.2899999618530273
6188,2.2899999618530273
6193,2.2899999618530273
6205,2.2899999618530273
6215,2.2899999618530273
6225,2.2899999618530273
6240,2.2899999618530273
6244,2.2899999618530273
6255,2.2899999618530273
6265,2.2899999618530273
6275,2.2899999618530273
6275,2.2899999618530273
6288,2.2899999618530273
6293,2.2899999618530273
6305,2.2899999618530273
6314,2.2899999618530273
6324,2.2899999618530273
6324,2.2899999618530273
6338,2.2899999618530273
6343,2.2899999618530273
6354,2.2899999618530273
6364,2.2899999618530273
6374,2.2899999618530273
6374,2.2899999618530273
6387,2.2899999618530273
6393,2.2899999618530273
6404,2.2899999618530273
6414,2.2899999618530273
6424,2.2899999618530273
6439,2.2899999618530273
6443,2.2899999618530273
6454,2.2899999618530273
6464,2.2899999618530273
6474,2.2899999618530273
6474,2.2899999618530273
6484,2.2899999618530273
6493,2.2899999618530273
6504,2.2899999618530273
6514,2.2899999618530273
6524,2.2899999618530273
6534,2.2899999618530273
6543,2.2899999618530273
6553,2.2899999618530273
6563,2.2899999618530273
6573,2.2899999618530273
6573,2.2899999618530273
6584,2.2899999618530273
6593,2.2899999618530273
6603,2.2899999618530273
6613,2.2899999618530273
6623,2.2899999618530273
6623,2.2899999618530273
6639,2.2899999618530273
6643,2.2899999618530273
6653,2.2899999618530273
6663,2.2899999618530273
6673,2.2899999618530273
6673,2.2899999618530273
6683,2.2899999618530273
6693,2.2899999618530273
6703,2.2899999618530273
6713,2.2899999618530273
6723,2.2899999618530273
6723,2.2899999618530273
6733,2.2899999618530273
6743,2.2899999618530273
6753,2.2899999618530273
6763,2.2899999618530273
6773,2.2899999618530273
6773,2.2899999618530273
6789,2.2899999618530273
6794,2.2899999618530273
6803,2.2899999618530273
6813,2.2899999618530273
6823,2.2899999618530273
6823,2.2899999618530273
6833,2.2899999618530273
6843,2.2899999618530273
6853,2.2899999618530273
6863,2.2899999618530273
6873,2.2899999618530273
6873,2.2899999618530273
6883,2.2899999618530273
6893,2.2899999618530273
6903,2.2899999618530273
6913,2.2899999618530273
6923,2.2899999618530273
6939,2.2899999618530273
6944,2.2899999618530273
6953,2.2899999618530273
6963,2.2899999618530273
6973,2.2899999618530273
6973,2.2899999618530273
6983,2.2899999618530273
6993,2.2899999618530273
7003,2.2899999618530273
7013,2.2899999618530273
7023,2.2899999618530273
7023,2.2899999618530273
7033,2.2899999618530273
7043,2.2899999618530273
7053,2.2899999618530273
7063,2.2899999618530273
7073,2.2899999618530273
7073,2.2899999618530273
7083,2.2899999618530273
7094,2.2899999618530273
7103,2.2899999618530273
7113,2.2899999618530273
7123,2.2899999618530273
7138,2.2899999618530273
7144,2.2899999618530273
7153,2.2899999618530273
7163,2.2899999618530273
7173,2.2899999618530273
7173,2.2899999618530273
7184,2.2899999618530273
7194,2.2899999618530273
7203,2.2899999618530273
7213,2.2899999618530273
7224,2.2899999618530273
7234,2.2899999618530273
7244,2.2899999618530273
7254,2.2899999618530273
7264,2.2899999618530273
7274,2.2899999618530273
7289,2.2899999618530273
7294,2.2899999618530273
7304,2.2899999618530273
7314,2.2899999618530273
7324,2.2899999618530273
7324,2.2899999618530273
7334,2.2899999618530273
7344,2.2899999618530273
7354,2.2899999618530273
7364,2.2899999618530273
7374,2.2899999618530273
7374,2.2899999618530273
7384,2.2899999618530273
7394,2.2899999618530273
7404,2.2899999618530273
7414,2.2899999618530273
7424,2.2899999618530273
7424,2.2899999618530273
7434,2.2899999618530273
7444,2.2899999618530273
7454,2.2899999618530273
7464,2.2899999618530273
7474,2.2899999618530273
7474,2.2899999618530273
7486,2.2899999618530273
7494,2.2899999618530273
7504,2.2899999618530273
7514,2.2899999618530273
7524,2.2899999618530273
7524,2.2899999618530273
7534,2.2899999618530273
7544,2.2899999618530273
7554,2.2899999618530273
7564,2.2899999618530273
7574,2.2899999618530273
7574,2.2899999618530273
7585,2.2899999618530273
7594,2.2899999618530273
7604,2.2899999618530273
7614,2.2899999618530273
7624,2.2899999618530273
7637,2.2899999618530273
7645,2.2899999618530273
7654,2.2899999618530273
7664,2.2899999618530273
7675,2.2899999618530273
7675,2.2899999618530273
7685,2.2899999618530273
7695,2.2899999618530273
7704,2.2899999618530273
7714,2.2899999618530273
7724,2.2899999618530273
7724,2.2899999618530273
7735,2.2899999618530273
7745,2.2899999618530273
7754,2.2899999618530273
7764,2.2899999618530273
7774,2.2899999618530273
7774,2.2899999618530273
7785,2.2899999618530273
7795,2.2899999618530273
7804,2.2899999618530273
7815,2.2899999618530273
7825,2.2899999618530273
7825,2.2899999618530273
7838,2.2899999618530273
7845,2.2899999618530273
7855,2.2899999618530273
7865,2.2899999618530273
7875,2.2899999618530273
7875,2.2899999618530273
7885,2.2899999618530273
7895,2.2899999618530273
7904,2.2899999618530273
7915,2.2899999618530273
7925,2.2899999618530273
7925,2.2899999618530273
7935,2.2899999618530273
7945,2.2899999618530273
7955,2.2899999618530273
7965,2.2899999618530273
7975,2.2899999618530273
7985,2.2899999618530273
7995,2.2899999618530273
8004,2.2899999618530273
8015,2.2899999618530273
8025,2.2899999618530273
8025,2.2899999618530273
8036,2.2899999618530273
8045,2.2899999618530273
8054,2.2899999618530273
8065,2.2899999618530273
8075,2.2899999618530273
8075,2.2899999618530273
8088,2.2899999618530273
8095,2.2899999618530273
8104,2.2899999618530273
8115,2.2899999618530273
8125,2.2899999618530273
8136,2.2899999618530273
8145,2.2899999618530273
8155,2.2899999618530273
8165,2.2899999618530273
8175,2.2899999618530273
8175,2.2899999618530273
8186,2.2899999618530273
8195,2.2899999618530273
8204,2.2899999618530273
8215,2.2899999618530273
8225,2.2899999618530273
8236,2.2899999618530273
8246,2.2899999618530273
8255,2.2899999618530273
8266,2.2899999618530273
8276,2.2899999618530273
8276,2.2899999618530273
8287,2.2899999618530273
8296,2.2899999618530273
8304,2.2899999618530273
8316,2.2899999618530273
8325,2.2899999618530273
8325,2.2899999618530273
8338,2.2899999618530273
8346,2.2899999618530273
8355,2.2899999618530273
8366,2.2899999618530273
8376,2.2899999618530273
8376,2.2899999618530273
8387,2.2899999618530273
8396,2.2899999618530273
8404,2.2899999618530273
8416,2.2899999618530273
8426,2.2899999618530273
8426,2.2899999618530273
8437,2.2899999618530273
8446,2.2899999618530273
8454,2.2899999618530273
8466,2.2899999618530273
8476,2.2899999618530273
8476,2.2899999618530273
8487,2.2899999618530273
8496,2.2899999618530273
8503,2.2899999618530273
8516,2.2899999618530273
8526,2.2899999618530273
8526,2.2899999618530273
8537,2.2899999618530273
8546,2.2899999618530273
8554,2.2899999618530273
8566,2.2899999618530273
8576,2.2899999618530273
8576,2.2899999618530273
8589,2.2899999618530273
8596,2.2899999618530273
8603,2.2899999618530273
8616,2.2899999618530273
8626,2.2899999618530273
8626,2.2899999618530273
8637,2.2899999618530273
8646,2.2899999618530273
8653,2.2899999618530273
8666,2.2899999618530273
8676,2.2899999618530273
8676,2.2899999618530273
8687,2.2899999618530273
8696,2.2899999618530273
8703,2.2899999618530273
8716,2.2899999618530273
8726,2.2899999618530273
8726,2.2899999618530273
8737,2.2899999618530273
8746,2.2899999618530273
8753,2.2899999618530273
8766,2.2899999618530273
8776,2.2899999618530273
8776,2.2899999618530273
8787,2.2899999618530273
8796,2.2899999618530273
8803,2.2899999618530273
8816,2.2899999618530273
8826,2.2899999618530273
8826,2.2899999618530273
8839,2.2899999618530273
8847,2.2899999618530273
8853,2.2899999618530273
8866,2.2899999618530273
8876,2.2899999618530273
8876,2.2899999618530273
8888,2.2899999618530273
8896,2.2899999618530273
8903,2.2899999618530273
8916,2.2899999618530273
8926,2.2899999618530273
8926,2.2899999618530273
8938,2.2899999618530273
8946,2.2899999618530273
8953,2.2899999618530273
8966,2.2899999618530273
8976,2.2899999618530273
8976,2.2899999618530273
8988,2.2899999618530273
8996,2.2899999618530273
9003,2.2899999618530273
9016,2.2899999618530273
9026,2.2899999618530273
9026,2.2899999618530273
9038,2.2899999618530273
9045,2.2899999618530273
9053,2.2899999618530273
9065,2.2899999618530273
9075,2.2899999618530273
9088,2.2899999618530273
9095,2.2899999618530273
9103,2.2899999618530273
9115,2.2899999618530273
9125,2.2899999618530273
9139,2.2899999618530273
9146,2.2899999618530273
9153,2.2899999618530273
9165,2.2899999618530273
9175,2.2899999618530273
9175,2.2899999618530273
9188,2.2899999618530273
9195,2.2899999618530273
9203,2.2899999618530273
9215,2.2899999618530273
9225,2.2899999618530273
9225,2.2899999618530273
9237,2.2899999618530273
9245,2.2899999618530273
9253,2.2899999618530273
9265,2.2899999618530273
9274,2.2899999618530273
9274,2.2899999618530273
9288,2.2899999618530273
9294,2.2899999618530273
9303,2.2899999618530273
9314,2.2899999618530273
9324,2.2899999618530273
9324,2.2899999618530273
9346,2.2899999618530273
9353,2.2899999618530273
9364,2.2899999618530273
9374,2.2899999618530273
9389,2.2899999618530273
9394,2.2899999618530273
9403,2.2899999618530273
9414,2.2899999618530273
9424,2.2899999618530273
9424,2.2899999618530273
9434,2.2899999618530273
9444,2.2899999618530273
9453,2.2899999618530273
9464,2.2899999618530273
9474,2.2899999618530273
9474,2.2899999618530273
9485,2.2899999618530273
9494,2.2899999618530273
9503,2.2899999618530273
9514,2.2899999618530273
9523,2.2899999618530273
9539,2.2899999618530273
9544,2.2899999618530273
9553,2.2899999618530273
9563,2.2899999618530273
9573,2.2899999618530273
9583,2.2899999618530273
9593,2.2899999618530273
9603,2.2899999618530273
9613,2.2899999618530273
9623,2.2899999618530273
9623,2.2899999618530273
9634,2.2899999618530273
9643,2.2899999618530273
9653,2.2899999618530273
9663,2.2899999618530273
9673,2.2899999618530273
9673,2.2899999618530273
9683,2.2899999618530273
9693,2.2899999618530273
9703,2.2899999618530273
9713,2.2899999618530273
9723,2.2899999618530273
9723,2.2899999618530273
9737,2.2899999618530273
9743,2.2899999618530273
9753,2.2899999618530273
9763,2.2899999618530273
9773,2.2899999618530273
9773,2.2899999618530273
9783,2.2899999618530273
9793,2.2899999618530273
9803,2.2899999618530273
9813,2.2899999618530273
9823,2.2899999618530273
9823,2.2899999618530273
9833,2.2899999618530273
9843,2.2899999618530273
9853,2.2899999618530273
9863,2.2899999618530273
9873,2.2899999618530273
9873,2.2899999618530273
9886,2.2899999618530273
9893,2.2899999618530273
9903,2.2899999618530273
9913,2.2899999618530273
9923,2.2899999618530273
9923,2.2899999618530273
9933,2.2899999618530273
9943,2.2899999618530273
9953,2.2899999618530273
9963,2.2899999618530273
9973,2.2899999618530273
9973,2.2899999618530273
9983,2.2899999618530273
9993,2.2899999618530273
10003,2.2899999618530273
10013,2.2899999618530273
10023,2.2899999618530273
10023,2.2899999618530273
10036,2.2899999618530273
10043,2.2899999618530273
10053,2.2899999618530273
10063,2.2899999618530273
10073,2.2899999618530273
10073,2.2899999618530273
10083,2.2899999618530273
10093,2.2899999618530273
10104,2.2899999618530273
10113,2.2899999618530273
10123,2.2899999618530273
10134,2.2899999618530273
10143,2.2899999618530273
10154,2.2899999618530273
10163,2.2899999618530273
10173,2.2899999618530273
10173,2.2899999618530273
10188,2.2899999618530273
10193,2.2899999618530273
10204,2.2899999618530273
10214,2.2899999618530273
10224,2.2899999618530273
10224,2.2899999618530273
10234,2.2899999618530273
10244,2.2899999618530273
10254,2.2899999618530273
10264,2.2899999618530273
10274,2.2899999618530273
10274,2.2899999618530273
10284,2.2899999618530273
10294,2.2899999618530273
10304,2.2899999618530273
10314,2.2899999618530273
10324,2.2899999618530273
10334,2.2899999618530273
10344,2.2899999618530273
10354,2.2899999618530273
10364,2.2899999618530273
10374,2.2899999618530273
10374,2.2899999618530273
10388,2.2899999618530273
10394,2.2899999618530273
10404,2.2899999618530273
10414,2.2899999618530273
10424,2.2899999618530273
10424,2.2899999618530273
10434,2.2899999618530273
10444,2.2899999618530273
10454,2.2899999618530273
10464,2.2899999618530273
10474,2.2899999618530273
10474,2.2899999618530273
10484,2.2899999618530273
10494,2.2899999618530273
10504,2.2899999618530273
10514,2.2899999618530273
10524,2.2899999618530273
10524,2.2899999618530273
10536,2.2899999618530273
10544,2.2899999618530273
10554,2.2899999618530273
10564,2.2899999618530273
10574,2.2899999618530273
10574,2.2899999618530273
10584,2.2899999618530273
10594,2.2899999618530273
10604,2.2899999618530273
10614,2.2899999618530273
10624,2.2899999618530273
10624,2.2899999618530273
10635,2.2899999618530273
10644,2.2899999618530273
10655,2.2899999618530273
10664,2.2899999618530273
10674,2.2899999618530273
10674,2.2899999618530273
10684,2.2899999618530273
10694,2.2899999618530273
10705,2.2899999618530273
10714,2.2899999618530273
10724,2.2899999618530273
10738,2.2899999618530273
10744,2.2899999618530273
10755,2.2899999618530273
10764,2.2899999618530273
10774,2.2899999618530273
10785,2.2899999618530273
10795,2.2899999618530273
10805,2.2899999618530273
10814,2.2899999618530273
10825,2.2899999618530273
10825,2.2899999618530273
10835,2.2899999618530273
10845,2.2899999618530273
10855,2.2899999618530273
10864,2.2899999618530273
10875,2.2899999618530273
10875,2.2899999618530273
10886,2.2899999618530273
10895,2.2899999618530273
10905,2.2899999618530273
10914,2.2899999618530273
10925,2.2899999618530273
10937,2.2899999618530273
10945,2.2899999618530273
10955,2.2899999618530273
10965,2.2899999618530273
10975,2.2899999618530273
10975,2.2899999618530273
10985,2.2899999618530273
10995,2.2899999618530273
11005,2.2899999618530273
11014,2.2899999618530273
11025,2.2899999618530273
11036,2.2899999618530273
11045,2.2899999618530273
11055,2.2899999618530273
11065,2.2899999618530273
11075,2.2899999618530273
11075,2.2899999618530273
11086,2.2899999618530273
11095,2.2899999618530273
11105,2.2899999618530273
11114,2.2899999618530273
11125,2.2899999618530273
11136,2.2899999618530273
11145,2.2899999618530273
11155,2.2899999618530273
11165,2.2899999618530273
11175,2.2899999618530273
11175,2.2899999618530273
11187,2.2899999618530273
11195,2.2899999618530273
11206,2.2899999618530273
11214,2.2899999618530273
11225,2.2899999618530273
11225,2.2899999618530273
11236,2.2899999618530273
11246,2.2899999618530273
11256,2.2899999618530273
11264,2.2899999618530273
11275,2.2899999618530273
11275,2.2899999618530273
11286,2.2899999618530273
11296,2.2899999618530273
11306,2.2899999618530273
11314,2.2899999618530273
11326,2.2899999618530273
11326,2.2899999618530273
11336,2.2899999618530273
11346,2.2899999618530273
11356,2.2899999618530273
11364,2.2899999618530273
11376,2.2899999618530273
11387,2.2899999618530273
11396,2.2899999618530273
11406,2.2899999618530273
11414,2.2899999618530273
11426,2.2899999618530273
11426,2.2899999618530273
11438,2.2899999618530273
11446,2.2899999618530273
11456,2.2899999618530273
11464,2.2899999618530273
11476,2.2899999618530273
11476,2.2899999618530273
11486,2.2899999618530273
11496,2.2899999618530273
11506,2.2899999618530273
11513,2.2899999618530273
11526,2.2899999618530273
11526,2.2899999618530273
11536,2.2899999618530273
11546,2.2899999618530273
11556,2.2899999618530273
11564,2.2899999618530273
11576,2.2899999618530273
11576,2.2899999618530273
11587,2.2899999618530273
11596,2.2899999618530273
11606,2.2899999618530273
11613,2.2899999618530273
11626,2.2899999618530273
11637,2.2899999618530273
11646,2.2899999618530273
11656,2.2899999618530273
11663,2.2899999618530273
11676,2.2899999618530273
11676,2.2899999618530273
11689,2.2899999618530273
11696,2.2899999618530273
11706,2.2899999618530273
11713,2.2899999618530273
11726,2.2899999618530273
11726,2.2899999618530273
11738,2.2899999618530273
11746,2.2899999618530273
11756,2.2899999618530273
11763,2.2899999618530273
11776,2.2899999618530273
11776,2.2899999618530273
11787,2.2899999618530273
11796,2.2899999618530273
11806,2.2899999618530273
11813,2.2899999618530273
11826,2.2899999618530273
11826,2.2899999618530273
11837,2.2899999618530273
11846,2.2899999618530273
11856,2.2899999618530273
11863,2.2899999618530273
11876,2.2899999618530273
11888,2.2899999618530273
11896,2.2899999618530273
11906,2.2899999618530273
11913,2.2899999618530273
11926,2.2899999618530273
11926,2.2899999618530273
11938,2.2899999618530273
11946,2.2899999618530273
11956,2.2899999618530273
11963,2.2899999618530273
11976,2.2899999618530273
11976,2.2899999618530273
11990,2.2899999618530273
11997,2.2899999618530273
12006,2.2899999618530273
12013,2.2899999618530273
12026,2.2899999618530273
12038,2.2899999618530273
12045,2.2899999618530273
12056,2.2899999618530273
12063,2.2899999618530273
12075,2.2899999618530273
12075,2.2899999618530273
12088,2.2899999618530273
12095,2.2899999618530273
12105,2.2899999618530273
12113,2.2899999618530273
12125,2.2899999618530273
12125,2.2899999618530273
12138,2.2899999618530273
12145,2.2899999618530273
12155,2.2899999618530273
12163,2.2899999618530273
12175,2.2899999618530273
12175,2.2899999618530273
12188,2.2899999618530273
12194,2.2899999618530273
12205,2.2899999618530273
12213,2.2899999618530273
12225,2.2899999618530273
12225,2.2899999618530273
12239,2.2899999618530273
12245,2.2899999618530273
12255,2.2899999618530273
12263,2.2899999618530273
12275,2.2899999618530273
12275,2.2899999618530273
12286,2.2899999618530273
12294,2.2899999618530273
12305,2.2899999618530273
12313,2.2899999618530273
12324,2.2899999618530273
12324,2.2899999618530273
12336,2.2899999618530273
12344,2.2899999618530273
12354,2.2899999618530273
12363,2.2899999618530273
12374,2.2899999618530273
12374,2.2899999618530273
12386,2.2899999618530273
12394,2.2899999618530273
12404,2.2899999618530273
12413,2.2899999618530273
12424,2.2899999618530273
12424,2.2899999618530273
12440,2.2899999618530273
12446,2.2899999618530273
12454,2.2899999618530273
12463,2.2899999618530273
12474,2.2899999618530273
12474,2.2899999618530273
12484,2.2899999618530273
12494,2.2899999618530273
12503,2.2899999618530273
12513,2.2899999618530273
12523,2.2899999618530273
12523,2.2899999618530273
12535,2.2899999618530273
12543,2.2899999618530273
12553,2.2899999618530273
12563,2.2899999618530273
12573,2.2899999618530273
12573,2.2899999618530273
12585,2.2899999618530273
12593,2.2899999618530273
12603,2.2899999618530273
12613,2.2899999618530273
12623,2.2899999618530273
12623,2.2899999618530273
12639,2.2899999618530273
12644,2.2899999618530273
12653,2.2899999618530273
12663,2.2899999618530273
12673,2.2899999618530273
12683,2.2899999618530273
12693,2.2899999618530273
12703,2.2899999618530273
12713,2.2899999618530273
12723,2.2899999618530273
12723,2.2899999618530273
12733,2.2899999618530273
12743,2.2899999618530273
12753,2.2899999618530273
12763,2.2899999618530273
12773,2.2899999618530273
12789,2.2899999618530273
12793,2.2899999618530273
12803,2.2899999618530273
12813,2.2899999618530273
12823,2.2899999618530273
12833,2.2899999618530273
12843,2.2899999618530273
12853,2.2899999618530273
12863,2.2899999618530273
12873,2.2899999618530273
12883,2.2899999618530273
12893,2.2899999618530273
12903,2.2899999618530273
12913,2.2899999618530273
12923,2.2899999618530273
12923,2.2899999618530273
12939,2.2899999618530273
12943,2.2899999618530273
12953,2.2899999618530273
12963,2.2899999618530273
12973,2.2899999618530273
12973,2.2899999618530273
12983,2.2899999618530273
12993,2.2899999618530273
13003,2.2899999618530273
13013,2.2899999618530273
13023,2.2899999618530273
13033,2.2899999618530273
13043,2.2899999618530273
13053,2.2899999618530273
13064,2.2899999618530273
13073,2.2899999618530273
13073,2.2899999618530273
13088,2.2899999618530273
13093,2.2899999618530273
13103,2.2899999618530273
13114,2.2899999618530273
13123,2.2899999618530273
13123,2.2899999618530273
13133,2.2899999618530273
13143,2.2899999618530273
13153,2.2899999618530273
13164,2.2899999618530273
13173,2.2899999618530273
13183,2.2899999618530273
13193,2.2899999618530273
13204,2.2899999618530273
13214,2.2899999618530273
13224,2.2899999618530273
13234,2.2899999618530273
13244,2.2899999618530273
13254,2.2899999618530273
13264,2.2899999618530273
13274,2.2899999618530273
13274,2.2899999618530273
13288,2.2899999618530273
13294,2.2899999618530273
13304,2.2899999618530273
13314,2.2899999618530273
13324,2.2899999618530273
13334,2.2899999618530273
13344,2.2899999618530273
13354,2.2899999618530273
13364,2.2899999618530273
13374,2.2899999618530273
13374,2.2899999618530273
13384,2.2899999618530273
13394,2.2899999618530273
13404,2.2899999618530273
13414,2.2899999618530273
13424,2.2899999618530273
13424,2.2899999618530273
13436,2.2899999618530273
13444,2.2899999618530273
13454,2.2899999618530273
13464,2.2899999618530273
13474,2.2899999618530273
13474,2.2899999618530273
13484,2.2899999618530273
13494,2.2899999618530273
13504,2.2899999618530273
13514,2.2899999618530273
13524,2.2899999618530273
13524,2.2899999618530273
13535,2.2899999618530273
13544,2.2899999618530273
13554,2.2899999618530273
13564,2.2899999618530273
13574,2.2899999618530273
13574,2.2899999618530273
13585,2.2899999618530273
13594,2.2899999618530273
13604,2.2899999618530273
13614,2.2899999618530273
13624,2.2899999618530273
13638,2.2899999618530273
13644,2.2899999618530273
13654,2.2899999618530273
13665,2.2899999618530273
13674,2.2899999618530273
13674,2.2899999618530273
13685,2.2899999618530273
13694,2.2899999618530273
13705,2.2899999618530273
13715,2.2899999618530273
13724,2.2899999618530273
13724,2.2899999618530273
13735,2.2899999618530273
13744,2.2899999618530273
13754,2.2899999618530273
13765,2.2899999618530273
13775,2.2899999618530273
13775,2.2899999618530273
13785,2.2899999618530273
13795,2.2899999618530273
13805,2.2899999618530273
13815,2.2899999618530273
13824,2.2899999618530273
13824,2.2899999618530273
13837,2.2899999618530273
13845,2.2899999618530273
13855,2.2899999618530273
13865,2.2899999618530273
13875,2.2899999618530273
13885,2.2899999618530273
13895,2.2899999618530273
13905,2.2899999618530273
13915,2.2899999618530273
13924,2.2899999618530273
13924,2.2899999618530273
13935,2.2899999618530273
13945,2.2899999618530273
13955,2.2899999618530273
13965,2.2899999618530273
13975,2.2899999618530273
13975,2.2899999618530273
13985,2.2899999618530273
13995,2.2899999618530273
14005,2.2899999618530273
14015,2.2899999618530273
14024,2.2899999618530273
14024,2.2899999618530273
14035,2.2899999618530273
14045,2.2899999618530273
14055,2.2899999618530273
14065,2.2899999618530273
14075,2.2899999618530273
14087,2.2899999618530273
14095,2.2899999618530273
14105,2.2899999618530273
14115,2.2899999618530273
14124,2.2899999618530273
14135,2.2899999618530273
14145,2.2799999713897705
14155,2.2799999713897705
14166,2.2799999713897705
14174,2.2799999713897705
14174,2.2799999713897705
14186,2.2799999713897705
14195,2.2799999713897705
14205,2.2799999713897705
14216,2.2799999713897705
14224,2.2799999713897705
14236,2.2799999713897705
14245,2.2799999713897705
14256,2.2799999713897705
14266,2.2799999713897705
14275,2.2799999713897705
14286,2.2799999713897705
14296,2.2799999713897705
14306,2.2799999713897705
14316,2.2799999713897705
14323,2.2799999713897705
14323,2.2799999713897705
14337,2.2799999713897705
14346,2.2799999713897705
14356,2.2799999713897705
14366,2.2799999713897705
14374,2.2799999713897705
14374,2.2799999713897705
14386,2.2799999713897705
14396,2.2799999713897705
14406,2.2799999713897705
14416,2.2799999713897705
14423,2.2799999713897705
14423,2.2799999713897705
14436,2.2799999713897705
14446,2.2799999713897705
14456,2.2799999713897705
14466,2.2799999713897705
14474,2.2799999713897705
14486,2.2799999713897705
14496,2.2799999713897705
14506,2.2799999713897705
14516,2.2799999713897705
14523,2.2799999713897705
14523,2.2799999713897705
14536,2.2799999713897705
14546,2.2799999713897705
14556,2.2799999713897705
14566,2.2799999713897705
14573,2.2799999713897705
14573,2.2799999713897705
14588,2.2799999713897705
14596,2.2799999713897705
14606,2.2799999713897705
14616,2.2799999713897705
14623,2.2799999713897705
14623,2.2799999713897705
14636,2.2799999713897705
14646,2.2799999713897705
14656,2.2799999713897705
14666,2.2799999713897705
14673,2.2799999713897705
14686,2.2799999713897705
14696,2.2799999713897705
14706,2.240000009536743
14716,2.2200000286102295
14723,2.2200000286102295
14723,2.2200000286102295
14733,2.2100000381469727
14746,2.2100000381469727
14756,2.2200000286102295
14766,2.240000009536743
14773,2.259999990463257
14783,2.2799999713897705
14792,0.0
14800,0.0
14810,0.0
14820,0.0
14830,0.0
14840,0.0
14850,0.0
14860,0.0
14870,0.0
14870,0.0
14880,0.0
14890,0.0
14900,0.0
14910,0.0
14920,0.0
14930,0.0
14946,2.240000009536743
14956,2.240000009536743
14966,2.25
14973,2.25
14973,2.25
14986,2.240000009536743
14996,2.240000009536743
15005,2.240000009536743
15015,2.2300000190734863
15023,2.2300000190734863
15035,2.2300000190734863
15045,2.2300000190734863
15055,2.2300000190734863
15065,2.2300000190734863
15073,2.2300000190734863
15073,2.2300000190734863
15085,2.2300000190734863
15095,2.2300000190734863
15105,2.2300000190734863
15114,2.2300000190734863
15123,2.2300000190734863
15123,2.2300000190734863
15136,2.2300000190734863
15144,2.2200000286102295
15152,0.0
15163,2.2200000286102295
15170,0.0
15170,0.0
