Timestamp (ms),F_IMU_GRAVITY_X
6374,-0.36000001430511475
6374,-0.36000001430511475
6387,-0.36000001430511475
6393,-0.36000001430511475
6404,-0.36000001430511475
6414,-0.36000001430511475
6424,-0.36000001430511475
6439,-0.36000001430511475
6443,-0.36000001430511475
6454,-0.36000001430511475
6464,-0.36000001430511475
6474,-0.36000001430511475
6474,-0.36000001430511475
6484,-0.36000001430511475
6493,-0.36000001430511475
6504,-0.36000001430511475
6514,-0.36000001430511475
6524,-0.36000001430511475
6534,-0.36000001430511475
6543,-0.36000001430511475
6553,-0.36000001430511475
6563,-0.36000001430511475
6573,-0.36000001430511475
6573,-0.36000001430511475
6584,-0.36000001430511475
6593,-0.36000001430511475
6603,-0.36000001430511475
6613,-0.36000001430511475
6623,-0.36000001430511475
6623,-0.36000001430511475
6639,-0.36000001430511475
6643,-0.36000001430511475
6653,-0.36000001430511475
6663,-0.36000001430511475
6673,-0.36000001430511475
6673,-0.36000001430511475
6683,-0.36000001430511475
6693,-0.36000001430511475
6703,-0.36000001430511475
6713,-0.36000001430511475
6723,-0.36000001430511475
6723,-0.36000001430511475
6733,-0.36000001430511475
6743,-0.36000001430511475
6753,-0.36000001430511475
6763,-0.36000001430511475
6773,-0.36000001430511475
6773,-0.36000001430511475
6789,-0.36000001430511475
6794,-0.36000001430511475
6803,-0.36000001430511475
6813,-0.36000001430511475
6823,-0.36000001430511475
6823,-0.36000001430511475
6833,-0.36000001430511475
6843,-0.36000001430511475
6853,-0.36000001430511475
6863,-0.36000001430511475
6873,-0.36000001430511475
6873,-0.36000001430511475
6883,-0.36000001430511475
6893,-0.36000001430511475
6903,-0.36000001430511475
6913,-0.36000001430511475
6923,-0.36000001430511475
6939,-0.36000001430511475
6944,-0.36000001430511475
6953,-0.36000001430511475
6963,-0.36000001430511475
6973,-0.36000001430511475
6973,-0.36000001430511475
6983,-0.36000001430511475
6993,-0.36000001430511475
7003,-0.36000001430511475
7013,-0.36000001430511475
7023,-0.36000001430511475
7023,-0.36000001430511475
7033,-0.36000001430511475
7043,-0.36000001430511475
7053,-0.36000001430511475
7063,-0.36000001430511475
7073,-0.36000001430511475
7073,-0.36000001430511475
7083,-0.36000001430511475
7094,-0.36000001430511475
7103,-0.36000001430511475
7113,-0.36000001430511475
7123,-0.36000001430511475
7138,-0.36000001430511475
7144,-0.36000001430511475
7153,-0.36000001430511475
7163,-0.36000001430511475
7173,-0.36000001430511475
7173,-0.36000001430511475
7184,-0.36000001430511475
7194,-0.36000001430511475
7203,-0.36000001430511475
7213,-0.36000001430511475
7224,-0.36000001430511475
7234,-0.36000001430511475
7244,-0.36000001430511475
7254,-0.36000001430511475
7264,-0.36000001430511475
7274,-0.36000001430511475
7289,-0.36000001430511475
7294,-0.36000001430511475
7304,-0.36000001430511475
7314,-0.36000001430511475
7324,-0.36000001430511475
7324,-0.36000001430511475
7334,-0.36000001430511475
7344,-0.36000001430511475
7354,-0.36000001430511475
7364,-0.36000001430511475
7374,-0.36000001430511475
7374,-0.36000001430511475
7384,-0.36000001430511475
7394,-0.36000001430511475
7404,-0.36000001430511475
7414,-0.36000001430511475
7424,-0.36000001430511475
7424,-0.36000001430511475
7434,-0.36000001430511475
7444,-0.36000001430511475
7454,-0.36000001430511475
7464,-0.36000001430511475
7474,-0.36000001430511475
7474,-0.36000001430511475
7486,-0.36000001430511475
7494,-0.36000001430511475
7504,-0.36000001430511475
7514,-0.36000001430511475
7524,-0.36000001430511475
7524,-0.36000001430511475
7534,-0.36000001430511475
7544,-0.36000001430511475
7554,-0.36000001430511475
7564,-0.36000001430511475
7574,-0.36000001430511475
7574,-0.36000001430511475
7585,-0.36000001430511475
7594,-0.36000001430511475
7604,-0.36000001430511475
7614,-0.36000001430511475
7624,-0.36000001430511475
7637,-0.36000001430511475
7645,-0.36000001430511475
7654,-0.36000001430511475
7664,-0.36000001430511475
7675,-0.36000001430511475
7675,-0.36000001430511475
7685,-0.36000001430511475
7695,-0.36000001430511475
7704,-0.36000001430511475
7714,-0.36000001430511475
7724,-0.36000001430511475
7724,-0.36000001430511475
7735,-0.36000001430511475
7745,-0.36000001430511475
7754,-0.36000001430511475
7764,-0.36000001430511475
7774,-0.36000001430511475
7774,-0.36000001430511475
7785,-0.36000001430511475
7795,-0.36000001430511475
7804,-0.36000001430511475
7815,-0.36000001430511475
7825,-0.36000001430511475
7825,-0.36000001430511475
7838,-0.36000001430511475
7845,-0.36000001430511475
7855,-0.36000001430511475
7865,-0.36000001430511475
7875,-0.36000001430511475
7875,-0.36000001430511475
7885,-0.36000001430511475
7895,-0.36000001430511475
7904,-0.36000001430511475
7915,-0.36000001430511475
7925,-0.36000001430511475
7925,-0.36000001430511475
7935,-0.36000001430511475
7945,-0.36000001430511475
7955,-0.36000001430511475
7965,-0.36000001430511475
7975,-0.36000001430511475
7985,-0.36000001430511475
7995,-0.36000001430511475
8004,-0.36000001430511475
8015,-0.36000001430511475
8025,-0.36000001430511475
8025,-0.36000001430511475
8036,-0.36000001430511475
8045,-0.36000001430511475
8054,-0.36000001430511475
8065,-0.36000001430511475
8075,-0.36000001430511475
8075,-0.36000001430511475
8088,-0.36000001430511475
8095,-0.36000001430511475
8104,-0.36000001430511475
8115,-0.36000001430511475
8125,-0.36000001430511475
8136,-0.36000001430511475
8145,-0.36000001430511475
8155,-0.36000001430511475
8165,-0.36000001430511475
8175,-0.36000001430511475
8175,-0.36000001430511475
8186,-0.36000001430511475
8195,-0.36000001430511475
8204,-0.36000001430511475
8215,-0.36000001430511475
8225,-0.36000001430511475
8236,-0.36000001430511475
8246,-0.36000001430511475
8255,-0.36000001430511475
8266,-0.36000001430511475
8276,-0.36000001430511475
8276,-0.36000001430511475
8287,-0.36000001430511475
8296,-0.36000001430511475
8304,-0.36000001430511475
8316,-0.36000001430511475
8325,-0.36000001430511475
8325,-0.36000001430511475
8338,-0.36000001430511475
8346,-0.36000001430511475
8355,-0.36000001430511475
8366,-0.36000001430511475
8376,-0.36000001430511475
8376,-0.36000001430511475
8387,-0.36000001430511475
8396,-0.36000001430511475
8404,-0.36000001430511475
8416,-0.36000001430511475
8426,-0.36000001430511475
8426,-0.36000001430511475
8437,-0.36000001430511475
8446,-0.36000001430511475
8454,-0.36000001430511475
8466,-0.36000001430511475
8476,-0.36000001430511475
8476,-0.36000001430511475
8487,-0.36000001430511475
8496,-0.36000001430511475
8503,-0.36000001430511475
8516,-0.36000001430511475
8526,-0.36000001430511475
8526,-0.36000001430511475
8537,-0.36000001430511475
8546,-0.36000001430511475
8554,-0.36000001430511475
8566,-0.36000001430511475
8576,-0.36000001430511475
8576,-0.36000001430511475
8589,-0.36000001430511475
8596,-0.36000001430511475
8603,-0.36000001430511475
8616,-0.36000001430511475
8626,-0.36000001430511475
8626,-0.36000001430511475
8637,-0.36000001430511475
8646,-0.36000001430511475
8653,-0.36000001430511475
8666,-0.36000001430511475
8676,-0.36000001430511475
8676,-0.36000001430511475
8687,-0.36000001430511475
8696,-0.36000001430511475
8703,-0.36000001430511475
8716,-0.36000001430511475
8726,-0.36000001430511475
8726,-0.36000001430511475
8737,-0.36000001430511475
8746,-0.36000001430511475
8753,-0.36000001430511475
8766,-0.36000001430511475
8776,-0.36000001430511475
8776,-0.36000001430511475
8787,-0.36000001430511475
8796,-0.36000001430511475
8803,-0.36000001430511475
8816,-0.36000001430511475
8826,-0.36000001430511475
8826,-0.36000001430511475
8839,-0.36000001430511475
8847,-0.36000001430511475
8853,-0.36000001430511475
8866,-0.36000001430511475
8876,-0.36000001430511475
8876,-0.36000001430511475
8888,-0.36000001430511475
8896,-0.36000001430511475
8903,-0.36000001430511475
8916,-0.36000001430511475
8926,-0.36000001430511475
8926,-0.36000001430511475
8938,-0.36000001430511475
8946,-0.36000001430511475
8953,-0.36000001430511475
8966,-0.36000001430511475
8976,-0.36000001430511475
8976,-0.36000001430511475
8988,-0.36000001430511475
8996,-0.36000001430511475
9003,-0.36000001430511475
9016,-0.36000001430511475
9026,-0.36000001430511475
9026,-0.36000001430511475
9038,-0.36000001430511475
9045,-0.36000001430511475
9053,-0.36000001430511475
9065,-0.36000001430511475
9075,-0.36000001430511475
9088,-0.36000001430511475
9095,-0.36000001430511475
9103,-0.36000001430511475
9115,-0.36000001430511475
9125,-0.36000001430511475
9139,-0.36000001430511475
9146,-0.36000001430511475
9153,-0.36000001430511475
9165,-0.36000001430511475
9175,-0.36000001430511475
9175,-0.36000001430511475
9188,-0.36000001430511475
9195,-0.36000001430511475
9203,-0.36000001430511475
9215,-0.36000001430511475
9225,-0.36000001430511475
9225,-0.36000001430511475
9237,-0.36000001430511475
9245,-0.36000001430511475
9253,-0.36000001430511475
9265,-0.36000001430511475
9274,-0.36000001430511475
9274,-0.36000001430511475
9288,-0.36000001430511475
9294,-0.36000001430511475
9303,-0.36000001430511475
9314,-0.36000001430511475
9324,-0.36000001430511475
9324,-0.36000001430511475
9346,-0.36000001430511475
9353,-0.36000001430511475
9364,-0.36000001430511475
9374,-0.36000001430511475
9374,-0.36000001430511475
9389,-0.36000001430511475
9394,-0.36000001430511475
9403,-0.36000001430511475
9414,-0.36000001430511475
9424,-0.36000001430511475
9424,-0.36000001430511475
9434,-0.36000001430511475
9444,-0.36000001430511475
9453,-0.36000001430511475
9464,-0.36000001430511475
9474,-0.36000001430511475
9474,-0.36000001430511475
9485,-0.36000001430511475
9494,-0.36000001430511475
9503,-0.36000001430511475
9514,-0.36000001430511475
9523,-0.36000001430511475
9539,-0.36000001430511475
9544,-0.36000001430511475
9553,-0.36000001430511475
9563,-0.36000001430511475
9573,-0.36000001430511475
9583,-0.36000001430511475
9593,-0.36000001430511475
9603,-0.36000001430511475
9613,-0.36000001430511475
9623,-0.36000001430511475
9623,-0.36000001430511475
9634,-0.36000001430511475
9643,-0.36000001430511475
9653,-0.36000001430511475
9663,-0.36000001430511475
9673,-0.36000001430511475
9673,-0.36000001430511475
9683,-0.36000001430511475
9693,-0.36000001430511475
9703,-0.36000001430511475
9713,-0.36000001430511475
9723,-0.36000001430511475
9723,-0.36000001430511475
9737,-0.36000001430511475
9743,-0.36000001430511475
9753,-0.36000001430511475
9763,-0.36000001430511475
9773,-0.36000001430511475
9773,-0.36000001430511475
9783,-0.36000001430511475
9793,-0.36000001430511475
9803,-0.36000001430511475
9813,-0.36000001430511475
9823,-0.36000001430511475
9823,-0.36000001430511475
9833,-0.36000001430511475
9843,-0.36000001430511475
9853,-0.36000001430511475
9863,-0.36000001430511475
9873,-0.36000001430511475
9873,-0.36000001430511475
9886,-0.36000001430511475
9893,-0.36000001430511475
9903,-0.36000001430511475
9913,-0.36000001430511475
9923,-0.36000001430511475
9923,-0.36000001430511475
9933,-0.36000001430511475
9943,-0.36000001430511475
9953,-0.36000001430511475
9963,-0.36000001430511475
9973,-0.36000001430511475
9973,-0.36000001430511475
9983,-0.36000001430511475
9993,-0.36000001430511475
10003,-0.36000001430511475
10013,-0.36000001430511475
10023,-0.36000001430511475
10023,-0.36000001430511475
10036,-0.36000001430511475
10043,-0.36000001430511475
10053,-0.36000001430511475
10063,-0.36000001430511475
10073,-0.36000001430511475
10073,-0.36000001430511475
10083,-0.36000001430511475
10093,-0.36000001430511475
10104,-0.36000001430511475
10113,-0.36000001430511475
10123,-0.36000001430511475
10134,-0.36000001430511475
10143,-0.36000001430511475
10154,-0.36000001430511475
10163,-0.36000001430511475
10173,-0.36000001430511475
10173,-0.36000001430511475
10188,-0.36000001430511475
10193,-0.36000001430511475
10204,-0.36000001430511475
10214,-0.36000001430511475
10224,-0.36000001430511475
10224,-0.36000001430511475
10234,-0.36000001430511475
10244,-0.36000001430511475
10254,-0.36000001430511475
10264,-0.36000001430511475
10274,-0.36000001430511475
10274,-0.36000001430511475
10284,-0.36000001430511475
10294,-0.36000001430511475
10304,-0.36000001430511475
10314,-0.36000001430511475
10324,-0.36000001430511475
10334,-0.36000001430511475
10344,-0.36000001430511475
10354,-0.36000001430511475
10364,-0.36000001430511475
10374,-0.36000001430511475
10374,-0.36000001430511475
10388,-0.36000001430511475
10394,-0.36000001430511475
10404,-0.36000001430511475
10414,-0.36000001430511475
10424,-0.36000001430511475
10424,-0.36000001430511475
10434,-0.36000001430511475
10444,-0.36000001430511475
10454,-0.36000001430511475
10464,-0.36000001430511475
10474,-0.36000001430511475
10474,-0.36000001430511475
10484,-0.36000001430511475
10494,-0.36000001430511475
10504,-0.36000001430511475
10514,-0.36000001430511475
10524,-0.36000001430511475
10524,-0.36000001430511475
10536,-0.36000001430511475
10544,-0.36000001430511475
10554,-0.36000001430511475
10564,-0.36000001430511475
10574,-0.36000001430511475
10574,-0.36000001430511475
10584,-0.36000001430511475
10594,-0.36000001430511475
10604,-0.36000001430511475
10614,-0.36000001430511475
10624,-0.36000001430511475
10624,-0.36000001430511475
10635,-0.36000001430511475
10644,-0.36000001430511475
10655,-0.36000001430511475
10664,-0.36000001430511475
10674,-0.36000001430511475
10674,-0.36000001430511475
10684,-0.36000001430511475
10694,-0.36000001430511475
10705,-0.36000001430511475
10714,-0.36000001430511475
10724,-0.36000001430511475
10738,-0.36000001430511475
10744,-0.36000001430511475
10755,-0.36000001430511475
10764,-0.36000001430511475
10774,-0.36000001430511475
10785,-0.36000001430511475
10795,-0.36000001430511475
10805,-0.36000001430511475
10814,-0.36000001430511475
10825,-0.36000001430511475
10825,-0.36000001430511475
10835,-0.36000001430511475
10845,-0.36000001430511475
10855,-0.36000001430511475
10864,-0.36000001430511475
10875,-0.36000001430511475
10875,-0.36000001430511475
10886,-0.36000001430511475
10895,-0.36000001430511475
10905,-0.36000001430511475
10914,-0.36000001430511475
10925,-0.36000001430511475
10937,-0.36000001430511475
10945,-0.36000001430511475
10955,-0.36000001430511475
10965,-0.36000001430511475
10975,-0.36000001430511475
10975,-0.36000001430511475
10985,-0.36000001430511475
10995,-0.36000001430511475
11005,-0.36000001430511475
11014,-0.36000001430511475
11025,-0.36000001430511475
11036,-0.36000001430511475
11045,-0.36000001430511475
11055,-0.36000001430511475
11065,-0.36000001430511475
11075,-0.36000001430511475
11075,-0.36000001430511475
11086,-0.36000001430511475
11095,-0.36000001430511475
11105,-0.36000001430511475
11114,-0.36000001430511475
11125,-0.36000001430511475
11136,-0.36000001430511475
11145,-0.36000001430511475
11155,-0.36000001430511475
11165,-0.36000001430511475
11175,-0.36000001430511475
11175,-0.36000001430511475
11187,-0.36000001430511475
11195,-0.36000001430511475
11206,-0.36000001430511475
11214,-0.36000001430511475
11225,-0.36000001430511475
11225,-0.36000001430511475
11236,-0.36000001430511475
11246,-0.36000001430511475
11256,-0.36000001430511475
11264,-0.36000001430511475
11275,-0.36000001430511475
11275,-0.36000001430511475
11286,-0.36000001430511475
11296,-0.36000001430511475
11306,-0.36000001430511475
11314,-0.36000001430511475
11326,-0.36000001430511475
11326,-0.36000001430511475
11336,-0.36000001430511475
11346,-0.36000001430511475
11356,-0.36000001430511475
11364,-0.36000001430511475
11376,-0.36000001430511475
11387,-0.36000001430511475
11396,-0.36000001430511475
11406,-0.36000001430511475
11414,-0.36000001430511475
11426,-0.36000001430511475
11426,-0.36000001430511475
11438,-0.36000001430511475
11446,-0.36000001430511475
11456,-0.36000001430511475
11464,-0.36000001430511475
11476,-0.36000001430511475
11476,-0.36000001430511475
11486,-0.36000001430511475
11496,-0.36000001430511475
11506,-0.36000001430511475
11513,-0.36000001430511475
11526,-0.36000001430511475
11526,-0.36000001430511475
11536,-0.36000001430511475
11546,-0.36000001430511475
11556,-0.36000001430511475
11564,-0.36000001430511475
11576,-0.36000001430511475
11576,-0.36000001430511475
11587,-0.36000001430511475
11596,-0.36000001430511475
11606,-0.36000001430511475
11613,-0.36000001430511475
11626,-0.36000001430511475
11637,-0.36000001430511475
11646,-0.36000001430511475
11656,-0.36000001430511475
11663,-0.36000001430511475
11676,-0.36000001430511475
11676,-0.36000001430511475
11689,-0.36000001430511475
11696,-0.36000001430511475
11706,-0.36000001430511475
11713,-0.36000001430511475
11726,-0.36000001430511475
11726,-0.36000001430511475
11738,-0.36000001430511475
11746,-0.36000001430511475
11756,-0.36000001430511475
11763,-0.36000001430511475
11776,-0.36000001430511475
11776,-0.36000001430511475
11787,-0.36000001430511475
11796,-0.36000001430511475
11806,-0.36000001430511475
11813,-0.36000001430511475
11826,-0.36000001430511475
11826,-0.36000001430511475
11837,-0.36000001430511475
11846,-0.36000001430511475
11856,-0.36000001430511475
11863,-0.36000001430511475
11876,-0.36000001430511475
11888,-0.36000001430511475
11896,-0.36000001430511475
11906,-0.36000001430511475
11913,-0.36000001430511475
11926,-0.36000001430511475
11926,-0.36000001430511475
11938,-0.36000001430511475
11946,-0.36000001430511475
11956,-0.36000001430511475
11963,-0.36000001430511475
11976,-0.36000001430511475
11976,-0.36000001430511475
11990,-0.36000001430511475
11997,-0.36000001430511475
12006,-0.36000001430511475
12013,-0.36000001430511475
12026,-0.36000001430511475
12038,-0.36000001430511475
12045,-0.36000001430511475
12056,-0.36000001430511475
12063,-0.36000001430511475
12075,-0.36000001430511475
12075,-0.36000001430511475
12088,-0.36000001430511475
12095,-0.36000001430511475
12105,-0.36000001430511475
12113,-0.36000001430511475
12125,-0.36000001430511475
12125,-0.36000001430511475
12138,-0.36000001430511475
12145,-0.36000001430511475
12155,-0.36000001430511475
12163,-0.36000001430511475
12175,-0.36000001430511475
12175,-0.36000001430511475
12188,-0.36000001430511475
12194,-0.36000001430511475
12205,-0.36000001430511475
12213,-0.36000001430511475
12225,-0.36000001430511475
12225,-0.36000001430511475
12239,-0.36000001430511475
12245,-0.36000001430511475
12255,-0.36000001430511475
12263,-0.36000001430511475
12275,-0.36000001430511475
12275,-0.36000001430511475
12286,-0.36000001430511475
12294,-0.36000001430511475
12305,-0.36000001430511475
12313,-0.36000001430511475
12324,-0.36000001430511475
12324,-0.36000001430511475
12336,-0.36000001430511475
12344,-0.36000001430511475
12354,-0.36000001430511475
12363,-0.36000001430511475
12374,-0.36000001430511475
12374,-0.36000001430511475
12386,-0.36000001430511475
12394,-0.36000001430511475
12404,-0.36000001430511475
12413,-0.36000001430511475
12424,-0.36000001430511475
12424,-0.36000001430511475
12440,-0.36000001430511475
12446,-0.36000001430511475
12454,-0.36000001430511475
12463,-0.36000001430511475
12474,-0.36000001430511475
12474,-0.36000001430511475
12484,-0.36000001430511475
12494,-0.36000001430511475
12503,-0.36000001430511475
12513,-0.36000001430511475
12523,-0.36000001430511475
12523,-0.36000001430511475
12535,-0.36000001430511475
12543,-0.36000001430511475
12553,-0.36000001430511475
12563,-0.36000001430511475
12573,-0.36000001430511475
12573,-0.36000001430511475
12585,-0.36000001430511475
12593,-0.36000001430511475
12603,-0.36000001430511475
12613,-0.36000001430511475
12623,-0.36000001430511475
12623,-0.36000001430511475
12639,-0.36000001430511475
12644,-0.36000001430511475
12653,-0.36000001430511475
12663,-0.36000001430511475
12673,-0.36000001430511475
12683,-0.36000001430511475
12693,-0.36000001430511475
12703,-0.36000001430511475
12713,-0.36000001430511475
12723,-0.36000001430511475
12723,-0.36000001430511475
12733,-0.36000001430511475
12743,-0.36000001430511475
12753,-0.36000001430511475
12763,-0.36000001430511475
12773,-0.36000001430511475
12789,-0.36000001430511475
12793,-0.36000001430511475
12803,-0.36000001430511475
12813,-0.36000001430511475
12823,-0.36000001430511475
12833,-0.36000001430511475
12843,-0.36000001430511475
12853,-0.36000001430511475
12863,-0.36000001430511475
12873,-0.36000001430511475
12883,-0.36000001430511475
12893,-0.36000001430511475
12903,-0.36000001430511475
12913,-0.36000001430511475
12923,-0.36000001430511475
12923,-0.36000001430511475
12939,-0.36000001430511475
12943,-0.36000001430511475
12953,-0.36000001430511475
12963,-0.36000001430511475
12973,-0.36000001430511475
12973,-0.36000001430511475
12983,-0.36000001430511475
12993,-0.36000001430511475
13003,-0.36000001430511475
13013,-0.36000001430511475
13023,-0.36000001430511475
13033,-0.36000001430511475
13043,-0.36000001430511475
13053,-0.36000001430511475
13064,-0.36000001430511475
13073,-0.36000001430511475
13073,-0.36000001430511475
13088,-0.36000001430511475
13093,-0.36000001430511475
13103,-0.36000001430511475
13114,-0.36000001430511475
13123,-0.36000001430511475
13123,-0.36000001430511475
13133,-0.36000001430511475
13143,-0.36000001430511475
13153,-0.36000001430511475
13164,-0.36000001430511475
13173,-0.36000001430511475
13183,-0.36000001430511475
13193,-0.36000001430511475
13204,-0.36000001430511475
13214,-0.36000001430511475
13224,-0.36000001430511475
13234,-0.36000001430511475
13244,-0.36000001430511475
13254,-0.36000001430511475
13264,-0.36000001430511475
13274,-0.36000001430511475
13274,-0.36000001430511475
13288,-0.36000001430511475
13294,-0.36000001430511475
13304,-0.36000001430511475
13314,-0.36000001430511475
13324,-0.36000001430511475
13334,-0.36000001430511475
13344,-0.36000001430511475
13354,-0.36000001430511475
13364,-0.36000001430511475
13374,-0.36000001430511475
13374,-0.36000001430511475
13384,-0.36000001430511475
13394,-0.36000001430511475
13404,-0.36000001430511475
13414,-0.36000001430511475
13424,-0.36000001430511475
13424,-0.36000001430511475
13436,-0.36000001430511475
13444,-0.36000001430511475
13454,-0.36000001430511475
13464,-0.36000001430511475
13474,-0.36000001430511475
13474,-0.36000001430511475
13484,-0.36000001430511475
13494,-0.36000001430511475
13504,-0.36000001430511475
13514,-0.36000001430511475
13524,-0.36000001430511475
13524,-0.36000001430511475
13535,-0.36000001430511475
13544,-0.36000001430511475
13554,-0.36000001430511475
13564,-0.36000001430511475
13574,-0.36000001430511475
13574,-0.36000001430511475
13585,-0.36000001430511475
13594,-0.36000001430511475
13604,-0.36000001430511475
13614,-0.36000001430511475
13624,-0.36000001430511475
13638,-0.36000001430511475
13644,-0.36000001430511475
13654,-0.36000001430511475
13665,-0.36000001430511475
13674,-0.36000001430511475
13674,-0.36000001430511475
13685,-0.36000001430511475
13694,-0.36000001430511475
13705,-0.36000001430511475
13715,-0.36000001430511475
13724,-0.36000001430511475
13724,-0.36000001430511475
13735,-0.36000001430511475
13744,-0.36000001430511475
13754,-0.36000001430511475
13765,-0.36000001430511475
13775,-0.36000001430511475
13775,-0.36000001430511475
13785,-0.36000001430511475
13795,-0.36000001430511475
13805,-0.36000001430511475
13815,-0.36000001430511475
13824,-0.36000001430511475
13824,-0.36000001430511475
13837,-0.36000001430511475
13845,-0.36000001430511475
13855,-0.36000001430511475
13865,-0.36000001430511475
13875,-0.36000001430511475
13885,-0.36000001430511475
13895,-0.36000001430511475
13905,-0.36000001430511475
13915,-0.36000001430511475
13924,-0.36000001430511475
13924,-0.36000001430511475
13935,-0.36000001430511475
13945,-0.36000001430511475
13955,-0.36000001430511475
13965,-0.36000001430511475
13975,-0.36000001430511475
13975,-0.36000001430511475
13985,-0.36000001430511475
13995,-0.36000001430511475
14005,-0.36000001430511475
14015,-0.36000001430511475
14024,-0.36000001430511475
14024,-0.36000001430511475
14035,-0.36000001430511475
14045,-0.36000001430511475
14055,-0.36000001430511475
14065,-0.36000001430511475
14075,-0.36000001430511475
14087,-0.36000001430511475
14095,-0.36000001430511475
14105,-0.36000001430511475
14115,-0.36000001430511475
14124,-0.36000001430511475
14135,-0.36000001430511475
14145,-0.3499999940395355
14155,-0.3499999940395355
14166,-0.3499999940395355
14174,-0.3499999940395355
14174,-0.3499999940395355
14186,-0.3499999940395355
14195,-0.3499999940395355
14205,-0.3499999940395355
14216,-0.3499999940395355
14224,-0.3499999940395355
14236,-0.3499999940395355
14245,-0.3499999940395355
14256,-0.3499999940395355
14266,-0.3499999940395355
14275,-0.3499999940395355
14286,-0.3499999940395355
14296,-0.3499999940395355
14306,-0.3499999940395355
14316,-0.3499999940395355
14323,-0.3499999940395355
14323,-0.3499999940395355
14337,-0.3499999940395355
14346,-0.3499999940395355
14356,-0.3499999940395355
14366,-0.3499999940395355
14374,-0.3499999940395355
14374,-0.3499999940395355
14386,-0.3499999940395355
14396,-0.3499999940395355
14406,-0.3499999940395355
14416,-0.3499999940395355
14423,-0.3499999940395355
14423,-0.3499999940395355
14436,-0.3499999940395355
14446,-0.3499999940395355
14456,-0.3499999940395355
14466,-0.3499999940395355
14474,-0.3499999940395355
14486,-0.3499999940395355
14496,-0.3499999940395355
14506,-0.3499999940395355
