Timestamp (ms),F_IMU_GRAVITY_Z
6603,9.520000457763672
6613,9.520000457763672
6623,9.520000457763672
6623,9.520000457763672
6639,9.520000457763672
6643,9.520000457763672
6653,9.520000457763672
6663,9.520000457763672
6673,9.520000457763672
6683,9.520000457763672
6693,9.520000457763672
6703,9.520000457763672
6713,9.520000457763672
6723,9.520000457763672
6733,9.520000457763672
6743,9.520000457763672
6753,9.520000457763672
6763,9.520000457763672
6773,9.520000457763672
6789,9.520000457763672
6794,9.520000457763672
6803,9.520000457763672
6813,9.520000457763672
6823,9.520000457763672
6833,9.520000457763672
6843,9.520000457763672
6853,9.520000457763672
6863,9.520000457763672
6873,9.520000457763672
6873,9.520000457763672
6883,9.520000457763672
6893,9.520000457763672
6903,9.520000457763672
6913,9.520000457763672
6923,9.520000457763672
6939,9.520000457763672
6944,9.520000457763672
6953,9.520000457763672
6963,9.520000457763672
6973,9.520000457763672
6983,9.520000457763672
6993,9.520000457763672
7003,9.520000457763672
7013,9.520000457763672
7023,9.520000457763672
7023,9.520000457763672
7033,9.520000457763672
7043,9.520000457763672
7053,9.520000457763672
7063,9.520000457763672
7073,9.520000457763672
7073,9.520000457763672
7083,9.520000457763672
7094,9.520000457763672
7103,9.520000457763672
7113,9.520000457763672
7123,9.520000457763672
7138,9.520000457763672
7144,9.520000457763672
7153,9.520000457763672
7163,9.520000457763672
7173,9.520000457763672
7173,9.520000457763672
7184,9.520000457763672
7194,9.520000457763672
7203,9.520000457763672
7213,9.520000457763672
7224,9.520000457763672
7234,9.520000457763672
7244,9.520000457763672
7254,9.520000457763672
7264,9.520000457763672
7274,9.520000457763672
7289,9.520000457763672
7294,9.520000457763672
7304,9.520000457763672
7314,9.520000457763672
7324,9.520000457763672
7324,9.520000457763672
7334,9.520000457763672
7344,9.520000457763672
7354,9.520000457763672
7364,9.520000457763672
7374,9.520000457763672
7374,9.520000457763672
7384,9.520000457763672
7394,9.520000457763672
7404,9.520000457763672
7414,9.520000457763672
7424,9.520000457763672
7424,9.520000457763672
7434,9.520000457763672
7444,9.520000457763672
7454,9.520000457763672
7464,9.520000457763672
7474,9.520000457763672
7474,9.520000457763672
7486,9.520000457763672
7494,9.520000457763672
7504,9.520000457763672
7514,9.520000457763672
7524,9.520000457763672
7524,9.520000457763672
7534,9.520000457763672
7544,9.520000457763672
7554,9.520000457763672
7564,9.520000457763672
7574,9.520000457763672
7585,9.520000457763672
7594,9.520000457763672
7604,9.520000457763672
7614,9.520000457763672
7624,9.520000457763672
7637,9.520000457763672
7645,9.520000457763672
7654,9.520000457763672
7664,9.520000457763672
7675,9.520000457763672
7685,9.520000457763672
7695,9.520000457763672
7704,9.520000457763672
7714,9.520000457763672
7724,9.520000457763672
7724,9.520000457763672
7735,9.520000457763672
7745,9.520000457763672
7754,9.520000457763672
7764,9.520000457763672
7774,9.520000457763672
7774,9.520000457763672
7785,9.520000457763672
7795,9.520000457763672
7804,9.520000457763672
7815,9.520000457763672
7825,9.520000457763672
7838,9.520000457763672
7845,9.520000457763672
7855,9.520000457763672
7865,9.520000457763672
7875,9.520000457763672
7885,9.520000457763672
7895,9.520000457763672
7904,9.520000457763672
7915,9.520000457763672
7925,9.520000457763672
7925,9.520000457763672
7935,9.520000457763672
7945,9.520000457763672
7955,9.520000457763672
7965,9.520000457763672
7975,9.520000457763672
7985,9.520000457763672
7995,9.520000457763672
8004,9.520000457763672
8015,9.520000457763672
8025,9.520000457763672
8025,9.520000457763672
8036,9.520000457763672
8045,9.520000457763672
8054,9.520000457763672
8065,9.520000457763672
8075,9.520000457763672
8075,9.520000457763672
8088,9.520000457763672
8095,9.520000457763672
8104,9.520000457763672
8115,9.520000457763672
8125,9.520000457763672
8136,9.520000457763672
8145,9.520000457763672
8155,9.520000457763672
8165,9.520000457763672
8175,9.520000457763672
8186,9.520000457763672
8195,9.520000457763672
8204,9.520000457763672
8215,9.520000457763672
8225,9.520000457763672
8236,9.520000457763672
8246,9.520000457763672
8255,9.520000457763672
8266,9.520000457763672
8276,9.520000457763672
8276,9.520000457763672
8287,9.520000457763672
8296,9.520000457763672
8304,9.520000457763672
8316,9.520000457763672
8325,9.520000457763672
8325,9.520000457763672
8338,9.520000457763672
8346,9.520000457763672
8355,9.520000457763672
8366,9.520000457763672
8376,9.520000457763672
8376,9.520000457763672
8387,9.520000457763672
8396,9.520000457763672
8404,9.520000457763672
8416,9.520000457763672
8426,9.520000457763672
8426,9.520000457763672
8437,9.520000457763672
8446,9.520000457763672
8454,9.520000457763672
8466,9.520000457763672
8476,9.520000457763672
8487,9.520000457763672
8496,9.520000457763672
8503,9.520000457763672
8516,9.520000457763672
8526,9.520000457763672
8526,9.520000457763672
8537,9.520000457763672
8546,9.520000457763672
8554,9.520000457763672
8566,9.520000457763672
8576,9.520000457763672
8576,9.520000457763672
8589,9.520000457763672
8596,9.520000457763672
8603,9.520000457763672
8616,9.520000457763672
8626,9.520000457763672
8637,9.520000457763672
8646,9.520000457763672
8653,9.520000457763672
8666,9.520000457763672
8676,9.520000457763672
8687,9.520000457763672
8696,9.520000457763672
8703,9.520000457763672
8716,9.520000457763672
8726,9.520000457763672
8726,9.520000457763672
8737,9.520000457763672
8746,9.520000457763672
8753,9.520000457763672
8766,9.520000457763672
8776,9.520000457763672
8787,9.520000457763672
8796,9.520000457763672
8803,9.520000457763672
8816,9.520000457763672
8826,9.520000457763672
8826,9.520000457763672
8839,9.520000457763672
8847,9.520000457763672
8853,9.520000457763672
8866,9.520000457763672
8876,9.520000457763672
8888,9.520000457763672
8896,9.520000457763672
8903,9.520000457763672
8916,9.520000457763672
8926,9.520000457763672
8926,9.520000457763672
8938,9.520000457763672
8946,9.520000457763672
8953,9.520000457763672
8966,9.520000457763672
8976,9.520000457763672
8976,9.520000457763672
8988,9.520000457763672
8996,9.520000457763672
9003,9.520000457763672
9016,9.520000457763672
9026,9.520000457763672
9038,9.520000457763672
9045,9.520000457763672
9053,9.520000457763672
9065,9.520000457763672
9075,9.520000457763672
9088,9.520000457763672
9095,9.520000457763672
9103,9.520000457763672
9115,9.520000457763672
9125,9.520000457763672
9139,9.520000457763672
9146,9.520000457763672
9153,9.520000457763672
9165,9.520000457763672
9175,9.520000457763672
9188,9.520000457763672
9195,9.520000457763672
9203,9.520000457763672
9215,9.520000457763672
9225,9.520000457763672
9237,9.520000457763672
9245,9.520000457763672
9253,9.520000457763672
9265,9.520000457763672
9274,9.520000457763672
9288,9.520000457763672
9294,9.520000457763672
9303,9.520000457763672
9314,9.520000457763672
9324,9.520000457763672
9324,9.520000457763672
9346,9.520000457763672
9353,9.520000457763672
9364,9.520000457763672
9374,9.520000457763672
9389,9.520000457763672
9394,9.520000457763672
9403,9.520000457763672
9414,9.520000457763672
9424,9.520000457763672
9434,9.520000457763672
9444,9.520000457763672
9453,9.520000457763672
9464,9.520000457763672
9474,9.520000457763672
9474,9.520000457763672
9485,9.520000457763672
9494,9.520000457763672
9503,9.520000457763672
9514,9.520000457763672
9523,9.520000457763672
9539,9.520000457763672
9544,9.520000457763672
9553,9.520000457763672
9563,9.520000457763672
9573,9.520000457763672
9583,9.520000457763672
9593,9.520000457763672
9603,9.520000457763672
9613,9.520000457763672
9623,9.520000457763672
9623,9.520000457763672
9634,9.520000457763672
9643,9.520000457763672
9653,9.520000457763672
9663,9.520000457763672
9673,9.520000457763672
9673,9.520000457763672
9683,9.520000457763672
9693,9.520000457763672
9703,9.520000457763672
9713,9.520000457763672
9723,9.520000457763672
9737,9.520000457763672
9743,9.520000457763672
9753,9.520000457763672
9763,9.520000457763672
9773,9.520000457763672
9773,9.520000457763672
9783,9.520000457763672
9793,9.520000457763672
9803,9.520000457763672
9813,9.520000457763672
9823,9.520000457763672
9823,9.520000457763672
9833,9.520000457763672
9843,9.520000457763672
9853,9.520000457763672
9863,9.520000457763672
9873,9.520000457763672
9886,9.520000457763672
9893,9.520000457763672
9903,9.520000457763672
9913,9.520000457763672
9923,9.520000457763672
9923,9.520000457763672
9933,9.520000457763672
9943,9.520000457763672
9953,9.520000457763672
9963,9.520000457763672
9973,9.520000457763672
9973,9.520000457763672
9983,9.520000457763672
9993,9.520000457763672
10003,9.520000457763672
10013,9.520000457763672
10023,9.520000457763672
10023,9.520000457763672
10036,9.520000457763672
10043,9.520000457763672
10053,9.520000457763672
10063,9.520000457763672
10073,9.520000457763672
10083,9.520000457763672
10093,9.520000457763672
10104,9.520000457763672
10113,9.520000457763672
10123,9.520000457763672
10134,9.520000457763672
10143,9.520000457763672
10154,9.520000457763672
10163,9.520000457763672
10173,9.520000457763672
10188,9.520000457763672
10193,9.520000457763672
10204,9.520000457763672
10214,9.520000457763672
10224,9.520000457763672
10234,9.520000457763672
10244,9.520000457763672
10254,9.520000457763672
10264,9.520000457763672
10274,9.520000457763672
10284,9.520000457763672
10294,9.520000457763672
10304,9.520000457763672
10314,9.520000457763672
10324,9.520000457763672
10334,9.520000457763672
10344,9.520000457763672
10354,9.520000457763672
10364,9.520000457763672
10374,9.520000457763672
10374,9.520000457763672
10388,9.520000457763672
10394,9.520000457763672
10404,9.520000457763672
10414,9.520000457763672
10424,9.520000457763672
10424,9.520000457763672
10434,9.520000457763672
10444,9.520000457763672
10454,9.520000457763672
10464,9.520000457763672
10474,9.520000457763672
10474,9.520000457763672
10484,9.520000457763672
10494,9.520000457763672
10504,9.520000457763672
10514,9.520000457763672
10524,9.520000457763672
10536,9.520000457763672
10544,9.520000457763672
10554,9.520000457763672
10564,9.520000457763672
10574,9.520000457763672
10584,9.520000457763672
10594,9.520000457763672
10604,9.520000457763672
10614,9.520000457763672
10624,9.520000457763672
10624,9.520000457763672
10635,9.520000457763672
10644,9.520000457763672
10655,9.520000457763672
10664,9.520000457763672
10674,9.520000457763672
10684,9.520000457763672
10694,9.520000457763672
10705,9.520000457763672
10714,9.520000457763672
10724,9.520000457763672
10738,9.520000457763672
10744,9.520000457763672
10755,9.520000457763672
10764,9.520000457763672
10774,9.520000457763672
10785,9.520000457763672
10795,9.520000457763672
10805,9.520000457763672
10814,9.520000457763672
10825,9.520000457763672
10825,9.520000457763672
10835,9.520000457763672
10845,9.520000457763672
10855,9.520000457763672
10864,9.520000457763672
10875,9.520000457763672
10875,9.520000457763672
10886,9.520000457763672
10895,9.520000457763672
10905,9.520000457763672
10914,9.520000457763672
10925,9.520000457763672
10937,9.520000457763672
10945,9.520000457763672
10955,9.520000457763672
10965,9.520000457763672
10975,9.520000457763672
10975,9.520000457763672
10985,9.520000457763672
10995,9.520000457763672
11005,9.520000457763672
11014,9.520000457763672
11025,9.520000457763672
11036,9.520000457763672
11045,9.520000457763672
11055,9.520000457763672
11065,9.520000457763672
11075,9.520000457763672
11075,9.520000457763672
11086,9.520000457763672
11095,9.520000457763672
11105,9.520000457763672
11114,9.520000457763672
11125,9.520000457763672
11136,9.520000457763672
11145,9.520000457763672
11155,9.520000457763672
11165,9.520000457763672
11175,9.520000457763672
11175,9.520000457763672
11187,9.520000457763672
11195,9.520000457763672
11206,9.520000457763672
11214,9.520000457763672
11225,9.520000457763672
11225,9.520000457763672
11236,9.520000457763672
11246,9.520000457763672
11256,9.520000457763672
11264,9.520000457763672
11275,9.520000457763672
11286,9.520000457763672
11296,9.520000457763672
11306,9.520000457763672
11314,9.520000457763672
11326,9.520000457763672
11326,9.520000457763672
11336,9.520000457763672
11346,9.520000457763672
11356,9.520000457763672
11364,9.520000457763672
11376,9.520000457763672
11387,9.520000457763672
11396,9.520000457763672
11406,9.520000457763672
11414,9.520000457763672
11426,9.520000457763672
11426,9.520000457763672
11438,9.520000457763672
11446,9.520000457763672
11456,9.520000457763672
11464,9.520000457763672
11476,9.520000457763672
11486,9.520000457763672
11496,9.520000457763672
11506,9.520000457763672
11513,9.520000457763672
11526,9.520000457763672
11526,9.520000457763672
11536,9.520000457763672
11546,9.520000457763672
11556,9.520000457763672
11564,9.520000457763672
11576,9.520000457763672
11576,9.520000457763672
11587,9.520000457763672
11596,9.520000457763672
11606,9.520000457763672
11613,9.520000457763672
11626,9.520000457763672
11637,9.520000457763672
11646,9.520000457763672
11656,9.520000457763672
11663,9.520000457763672
11676,9.520000457763672
11676,9.520000457763672
11689,9.520000457763672
11696,9.520000457763672
11706,9.520000457763672
11713,9.520000457763672
11726,9.520000457763672
11726,9.520000457763672
11738,9.520000457763672
11746,9.520000457763672
11756,9.520000457763672
11763,9.520000457763672
11776,9.520000457763672
11776,9.520000457763672
11787,9.520000457763672
11796,9.520000457763672
11806,9.520000457763672
11813,9.520000457763672
11826,9.520000457763672
11826,9.520000457763672
11837,9.520000457763672
11846,9.520000457763672
11856,9.520000457763672
11863,9.520000457763672
11876,9.520000457763672
11888,9.520000457763672
11896,9.520000457763672
11906,9.520000457763672
11913,9.520000457763672
11926,9.520000457763672
11938,9.520000457763672
11946,9.520000457763672
11956,9.520000457763672
11963,9.520000457763672
11976,9.520000457763672
11976,9.520000457763672
11990,9.520000457763672
11997,9.520000457763672
12006,9.520000457763672
12013,9.520000457763672
12026,9.520000457763672
12038,9.520000457763672
12045,9.520000457763672
12056,9.520000457763672
12063,9.520000457763672
12075,9.520000457763672
12075,9.520000457763672
12088,9.520000457763672
12095,9.520000457763672
12105,9.520000457763672
12113,9.520000457763672
12125,9.520000457763672
12125,9.520000457763672
12138,9.520000457763672
12145,9.520000457763672
12155,9.520000457763672
12163,9.520000457763672
12175,9.520000457763672
12175,9.520000457763672
12188,9.520000457763672
12194,9.520000457763672
12205,9.520000457763672
12213,9.520000457763672
12225,9.520000457763672
12225,9.520000457763672
12239,9.520000457763672
12245,9.520000457763672
12255,9.520000457763672
12263,9.520000457763672
12275,9.520000457763672
12275,9.520000457763672
12286,9.520000457763672
12294,9.520000457763672
12305,9.520000457763672
12313,9.520000457763672
12324,9.520000457763672
12324,9.520000457763672
12336,9.520000457763672
12344,9.520000457763672
12354,9.520000457763672
12363,9.520000457763672
12374,9.520000457763672
12386,9.520000457763672
12394,9.520000457763672
12404,9.520000457763672
12413,9.520000457763672
12424,9.520000457763672
12424,9.520000457763672
12440,9.520000457763672
12446,9.520000457763672
12454,9.520000457763672
12463,9.520000457763672
12474,9.520000457763672
12474,9.520000457763672
12484,9.520000457763672
12494,9.520000457763672
12503,9.520000457763672
12513,9.520000457763672
12523,9.520000457763672
12523,9.520000457763672
12535,9.520000457763672
12543,9.520000457763672
12553,9.520000457763672
12563,9.520000457763672
12573,9.520000457763672
12573,9.520000457763672
12585,9.520000457763672
12593,9.520000457763672
12603,9.520000457763672
12613,9.520000457763672
12623,9.520000457763672
12639,9.520000457763672
12644,9.520000457763672
12653,9.520000457763672
12663,9.520000457763672
12673,9.520000457763672
12683,9.520000457763672
12693,9.520000457763672
12703,9.520000457763672
12713,9.520000457763672
12723,9.520000457763672
12723,9.520000457763672
12733,9.520000457763672
12743,9.520000457763672
12753,9.520000457763672
12763,9.520000457763672
12773,9.520000457763672
12789,9.520000457763672
12793,9.520000457763672
12803,9.520000457763672
12813,9.520000457763672
12823,9.520000457763672
12833,9.520000457763672
12843,9.520000457763672
12853,9.520000457763672
12863,9.520000457763672
12873,9.520000457763672
12883,9.520000457763672
12893,9.520000457763672
12903,9.520000457763672
12913,9.520000457763672
12923,9.520000457763672
12939,9.520000457763672
12943,9.520000457763672
12953,9.520000457763672
12963,9.520000457763672
12973,9.520000457763672
12973,9.520000457763672
12983,9.520000457763672
12993,9.520000457763672
13003,9.520000457763672
13013,9.520000457763672
13023,9.520000457763672
13033,9.520000457763672
13043,9.520000457763672
13053,9.520000457763672
13064,9.520000457763672
13073,9.520000457763672
13073,9.520000457763672
13088,9.520000457763672
13093,9.520000457763672
13103,9.520000457763672
13114,9.520000457763672
13123,9.520000457763672
13123,9.520000457763672
13133,9.520000457763672
13143,9.520000457763672
13153,9.520000457763672
13164,9.520000457763672
13173,9.520000457763672
13183,9.520000457763672
13193,9.520000457763672
13204,9.520000457763672
13214,9.520000457763672
13224,9.520000457763672
13234,9.520000457763672
13244,9.520000457763672
13254,9.520000457763672
13264,9.520000457763672
13274,9.520000457763672
13274,9.520000457763672
13288,9.520000457763672
13294,9.520000457763672
13304,9.520000457763672
13314,9.520000457763672
13324,9.520000457763672
13334,9.520000457763672
13344,9.520000457763672
13354,9.520000457763672
13364,9.520000457763672
13374,9.520000457763672
13384,9.520000457763672
13394,9.520000457763672
13404,9.520000457763672
13414,9.520000457763672
13424,9.520000457763672
13424,9.520000457763672
13436,9.520000457763672
13444,9.520000457763672
13454,9.520000457763672
13464,9.520000457763672
13474,9.520000457763672
13474,9.520000457763672
13484,9.520000457763672
13494,9.520000457763672
13504,9.520000457763672
13514,9.520000457763672
13524,9.520000457763672
13524,9.520000457763672
13535,9.520000457763672
13544,9.520000457763672
13554,9.520000457763672
13564,9.520000457763672
13574,9.520000457763672
13574,9.520000457763672
13585,9.520000457763672
13594,9.520000457763672
13604,9.520000457763672
13614,9.520000457763672
13624,9.520000457763672
13638,9.520000457763672
13644,9.520000457763672
13654,9.520000457763672
13665,9.520000457763672
13674,9.520000457763672
13685,9.520000457763672
13694,9.520000457763672
13705,9.520000457763672
13715,9.520000457763672
13724,9.520000457763672
13735,9.520000457763672
13744,9.520000457763672
13754,9.520000457763672
13765,9.520000457763672
13775,9.520000457763672
13775,9.520000457763672
13785,9.520000457763672
13795,9.520000457763672
13805,9.520000457763672
13815,9.520000457763672
13824,9.520000457763672
13824,9.520000457763672
13837,9.520000457763672
13845,9.520000457763672
13855,9.520000457763672
13865,9.520000457763672
13875,9.520000457763672
13885,9.520000457763672
13895,9.520000457763672
13905,9.520000457763672
13915,9.520000457763672
13924,9.520000457763672
13924,9.520000457763672
13935,9.520000457763672
13945,9.520000457763672
13955,9.520000457763672
13965,9.520000457763672
13975,9.520000457763672
13975,9.520000457763672
13985,9.520000457763672
13995,9.520000457763672
14005,9.520000457763672
14015,9.520000457763672
14024,9.520000457763672
14024,9.520000457763672
14035,9.520000457763672
14045,9.520000457763672
14055,9.520000457763672
14065,9.520000457763672
14075,9.520000457763672
14087,9.520000457763672
14095,9.520000457763672
14105,9.520000457763672
14115,9.520000457763672
14124,9.520000457763672
14135,9.520000457763672
14145,9.520000457763672
14155,9.520000457763672
14166,9.520000457763672
14174,9.520000457763672
14186,9.520000457763672
14195,9.520000457763672
14205,9.520000457763672
14216,9.520000457763672
14224,9.520000457763672
14236,9.520000457763672
14245,9.520000457763672
14256,9.520000457763672
14266,9.520000457763672
14275,9.520000457763672
14286,9.520000457763672
14296,9.520000457763672
14306,9.520000457763672
14316,9.520000457763672
14323,9.520000457763672
14323,9.520000457763672
14337,9.520000457763672
14346,9.520000457763672
14356,9.520000457763672
14366,9.520000457763672
14374,9.520000457763672
14386,9.520000457763672
14396,9.520000457763672
14406,9.520000457763672
14416,9.520000457763672
14423,9.520000457763672
14423,9.520000457763672
14436,9.520000457763672
14446,9.520000457763672
14456,9.520000457763672
14466,9.520000457763672
14474,9.520000457763672
14486,9.520000457763672
14496,9.520000457763672
14506,9.520000457763672
14516,9.520000457763672
14523,9.520000457763672
14536,9.520000457763672
14546,9.520000457763672
14556,9.520000457763672
14566,9.520000457763672
14573,9.520000457763672
14573,9.520000457763672
14588,9.520000457763672
14596,9.520000457763672
14606,9.520000457763672
14616,9.520000457763672
14623,9.520000457763672
14636,9.520000457763672
14646,9.520000457763672
14656,9.520000457763672
14666,9.520000457763672
14673,9.520000457763672
14686,9.520000457763672
14696,9.529999732971191
14706,9.539999961853027
14716,9.539999961853027
14723,9.539999961853027
14723,9.539999961853027
14733,9.539999961853027
14746,9.539999961853027
14756,9.539999961853027
14766,9.539999961853027
14773,9.529999732971191
14783,9.520000457763672
14792,0.0
14800,0.0
14810,0.0
14820,0.0
14830,0.0
14840,0.0
14850,0.0
14860,0.0
14870,0.0
14870,0.0
14880,0.0
14890,0.0
14900,0.0
14910,0.0
14920,0.0
14930,0.0
14946,9.539999961853027
14956,9.539999961853027
14966,9.539999961853027
14973,9.539999961853027
14973,9.539999961853027
14986,9.539999961853027
14996,9.539999961853027
15005,9.539999961853027
15015,9.539999961853027
15023,9.539999961853027
15035,9.539999961853027
15045,9.539999961853027
15055,9.539999961853027
15065,9.539999961853027
15073,9.539999961853027
15085,9.539999961853027
15095,9.539999961853027
15105,9.539999961853027
15114,9.539999961853027
15123,9.539999961853027
15136,9.539999961853027
15144,9.539999961853027
15152,0.0
15163,9.539999961853027
15170,0.0
