Timestamp (ms),F_IMU_ACCEL_X
6484,0.009999999776482582
6493,0.0
6504,0.0
6514,0.0
6524,-0.029999999329447746
6534,-0.03999999910593033
6543,-0.009999999776482582
6553,-0.009999999776482582
6563,0.0
6573,-0.019999999552965164
6584,-0.009999999776482582
6593,-0.029999999329447746
6603,-0.019999999552965164
6613,-0.019999999552965164
6623,0.0
6639,0.0
6643,-0.009999999776482582
6653,0.0
6663,-0.009999999776482582
6673,-0.029999999329447746
6683,-0.029999999329447746
6693,-0.03999999910593033
6703,-0.029999999329447746
6713,-0.009999999776482582
6723,0.0
6733,0.0
6743,0.0
6753,0.0
6763,-0.009999999776482582
6773,-0.05000000074505806
6789,-0.029999999329447746
6794,-0.05000000074505806
6803,-0.009999999776482582
6813,-0.019999999552965164
6823,0.0
6833,-0.009999999776482582
6843,-0.009999999776482582
6853,0.0
6863,-0.019999999552965164
6873,-0.029999999329447746
6883,-0.029999999329447746
6893,-0.029999999329447746
6903,-0.009999999776482582
6913,-0.009999999776482582
6923,-0.029999999329447746
6939,-0.009999999776482582
6944,-0.019999999552965164
6953,-0.029999999329447746
6963,-0.009999999776482582
6973,-0.019999999552965164
6983,0.0
6993,-0.019999999552965164
7003,-0.019999999552965164
7013,-0.009999999776482582
7023,0.0
7033,-0.019999999552965164
7043,0.0
7053,-0.03999999910593033
7063,-0.03999999910593033
7073,-0.019999999552965164
7083,-0.029999999329447746
7094,-0.009999999776482582
7103,0.0
7113,0.0
7123,-0.019999999552965164
7138,-0.05000000074505806
7144,-0.03999999910593033
7153,-0.019999999552965164
7163,-0.009999999776482582
7173,0.0
7184,0.0
7194,-0.009999999776482582
7203,0.0
7213,-0.03999999910593033
7224,-0.029999999329447746
7234,-0.019999999552965164
7244,-0.05000000074505806
7254,-0.009999999776482582
7264,0.0
7274,-0.009999999776482582
7289,0.009999999776482582
7294,0.0
7304,0.0
7314,-0.029999999329447746
7324,-0.03999999910593033
7334,-0.03999999910593033
7344,-0.019999999552965164
7354,-0.009999999776482582
7364,-0.009999999776482582
7374,0.0
7384,-0.019999999552965164
7394,-0.029999999329447746
7404,-0.009999999776482582
7414,0.0
7424,0.0
7434,0.0
7444,-0.029999999329447746
7454,-0.05999999865889549
7464,0.029999999329447746
7474,-0.019999999552965164
7486,0.0
7494,-0.019999999552965164
7504,-0.019999999552965164
7514,-0.029999999329447746
7524,-0.019999999552965164
7534,0.009999999776482582
7544,0.0
7554,0.0
7564,-0.009999999776482582
7574,0.0
7585,-0.029999999329447746
7594,-0.029999999329447746
7604,-0.029999999329447746
7614,-0.029999999329447746
7624,-0.019999999552965164
7637,0.0
7645,0.0
7654,0.0
7664,0.0
7675,-0.019999999552965164
7685,-0.009999999776482582
7695,-0.009999999776482582
7704,-0.009999999776482582
7714,-0.009999999776482582
7724,-0.019999999552965164
7735,-0.029999999329447746
7745,-0.029999999329447746
7754,-0.029999999329447746
7764,-0.029999999329447746
7774,-0.009999999776482582
7785,-0.009999999776482582
7795,-0.009999999776482582
7804,-0.029999999329447746
7815,-0.009999999776482582
7825,-0.019999999552965164
7838,0.0
7845,0.0
7855,0.0
7865,-0.029999999329447746
7875,-0.019999999552965164
7885,-0.019999999552965164
7895,-0.019999999552965164
7904,-0.03999999910593033
7915,-0.009999999776482582
7925,-0.009999999776482582
7935,0.0
7945,0.0
7955,-0.009999999776482582
7965,0.0
7975,0.0
7985,-0.009999999776482582
7995,-0.03999999910593033
8004,-0.05000000074505806
8015,-0.05000000074505806
8025,-0.05000000074505806
8036,-0.019999999552965164
8045,-0.019999999552965164
8054,0.009999999776482582
8065,0.019999999552965164
8075,0.019999999552965164
8088,-0.07000000029802322
8095,-0.07000000029802322
8104,-0.07000000029802322
8115,-0.07999999821186066
8125,-0.07000000029802322
8136,-0.05000000074505806
8145,0.0
8155,0.0
8165,0.019999999552965164
8175,-0.05000000074505806
8186,0.05999999865889549
8195,-0.009999999776482582
8204,0.019999999552965164
8215,0.029999999329447746
8225,-0.03999999910593033
8236,-0.029999999329447746
8246,-0.09000000357627869
8255,-0.05999999865889549
8266,0.03999999910593033
8276,0.009999999776482582
8287,0.029999999329447746
8296,0.05000000074505806
8304,-0.03999999910593033
8316,-0.03999999910593033
8325,-0.03999999910593033
8338,-0.03999999910593033
8346,-0.03999999910593033
8355,-0.019999999552965164
8366,-0.03999999910593033
8376,-0.029999999329447746
8387,0.009999999776482582
8396,-0.009999999776482582
8404,0.0
8416,-0.03999999910593033
8426,-0.029999999329447746
8437,-0.029999999329447746
8446,-0.029999999329447746
8454,-0.009999999776482582
8466,-0.019999999552965164
8476,-0.03999999910593033
8487,-0.05000000074505806
8496,-0.019999999552965164
8503,-0.05000000074505806
8516,-0.009999999776482582
8526,0.0
8537,0.0
8546,0.019999999552965164
8554,0.009999999776482582
8566,-0.029999999329447746
8576,-0.05999999865889549
8589,-0.09000000357627869
8596,-0.09000000357627869
8603,-0.019999999552965164
8616,-0.019999999552965164
8626,-0.009999999776482582
8637,0.0
8646,0.0
8653,-0.029999999329447746
8666,-0.05000000074505806
8676,-0.05999999865889549
8687,-0.03999999910593033
8696,-0.009999999776482582
8703,0.0
8716,0.0
8726,0.0
8737,-0.029999999329447746
8746,-0.03999999910593033
8753,0.0
8766,0.10000000149011612
8776,-0.10999999940395355
8787,0.029999999329447746
8796,0.03999999910593033
8803,0.019999999552965164
8816,0.03999999910593033
8826,-0.019999999552965164
8839,-0.07999999821186066
8847,-0.07999999821186066
8853,-0.029999999329447746
8866,-0.03999999910593033
8876,-0.019999999552965164
8888,0.019999999552965164
8896,0.0
8903,-0.019999999552965164
8916,0.009999999776482582
8926,-0.019999999552965164
8938,-0.03999999910593033
8946,-0.05000000074505806
8953,-0.03999999910593033
8966,-0.03999999910593033
8976,0.0
8988,0.0
8996,0.009999999776482582
9003,-0.009999999776482582
9016,-0.019999999552965164
9026,-0.03999999910593033
9038,-0.03999999910593033
9045,-0.009999999776482582
9053,0.0
9065,-0.009999999776482582
9075,-0.009999999776482582
9088,-0.03999999910593033
9095,-0.05000000074505806
9103,-0.029999999329447746
9115,-0.029999999329447746
9125,-0.029999999329447746
9139,0.0
9146,0.0
9153,-0.029999999329447746
9165,-0.009999999776482582
9175,-0.019999999552965164
9188,-0.019999999552965164
9195,-0.029999999329447746
9203,-0.03999999910593033
9215,0.0
9225,-0.029999999329447746
9237,-0.029999999329447746
9245,-0.019999999552965164
9253,-0.019999999552965164
9265,-0.019999999552965164
9274,-0.009999999776482582
9288,-0.019999999552965164
9294,0.0
9303,0.0
9314,0.0
9324,-0.009999999776482582
9346,-0.019999999552965164
9353,-0.03999999910593033
9364,-0.029999999329447746
9374,0.0
9389,0.0
9394,-0.009999999776482582
9403,-0.03999999910593033
9414,-0.05000000074505806
9424,-0.03999999910593033
9434,-0.009999999776482582
9444,0.0
9453,0.029999999329447746
9464,0.019999999552965164
9474,-0.009999999776482582
9485,-0.009999999776482582
9494,-0.05000000074505806
9503,-0.05999999865889549
9514,-0.03999999910593033
9523,-0.03999999910593033
9539,-0.009999999776482582
9544,0.019999999552965164
9553,0.009999999776482582
9563,0.0
9573,-0.019999999552965164
9583,-0.029999999329447746
9593,-0.05000000074505806
9603,-0.019999999552965164
9613,-0.029999999329447746
9623,-0.009999999776482582
9634,0.0
9643,-0.029999999329447746
9653,-0.029999999329447746
9663,-0.019999999552965164
9673,-0.03999999910593033
9683,-0.03999999910593033
9693,-0.019999999552965164
9703,-0.019999999552965164
9713,-0.019999999552965164
9723,-0.009999999776482582
9737,-0.019999999552965164
9743,0.0
9753,0.0
9763,-0.019999999552965164
9773,-0.029999999329447746
9783,-0.029999999329447746
9793,-0.029999999329447746
9803,-0.029999999329447746
9813,-0.019999999552965164
9823,-0.019999999552965164
9833,0.0
9843,0.0
9853,-0.009999999776482582
9863,-0.019999999552965164
9873,-0.019999999552965164
9886,-0.03999999910593033
9893,-0.029999999329447746
9903,-0.029999999329447746
9913,-0.009999999776482582
9923,-0.009999999776482582
9933,-0.009999999776482582
9943,-0.009999999776482582
9953,-0.029999999329447746
9963,-0.029999999329447746
9973,-0.03999999910593033
9983,-0.03999999910593033
9993,-0.03999999910593033
10003,-0.009999999776482582
10013,0.0
10023,0.0
10036,-0.019999999552965164
10043,-0.029999999329447746
10053,-0.029999999329447746
10063,-0.03999999910593033
10073,0.0
10083,-0.029999999329447746
10093,0.0
10104,-0.009999999776482582
10113,-0.019999999552965164
10123,-0.009999999776482582
10134,-0.029999999329447746
10143,-0.019999999552965164
10154,-0.009999999776482582
10163,-0.009999999776482582
10173,-0.019999999552965164
10188,-0.009999999776482582
10193,-0.019999999552965164
10204,-0.019999999552965164
10214,0.0
10224,-0.009999999776482582
10234,-0.03999999910593033
10244,-0.019999999552965164
10254,-0.009999999776482582
10264,-0.009999999776482582
10274,-0.009999999776482582
10284,-0.009999999776482582
10294,-0.03999999910593033
10304,-0.009999999776482582
10314,-0.029999999329447746
10324,-0.029999999329447746
10334,-0.019999999552965164
10344,-0.03999999910593033
10354,-0.019999999552965164
10364,0.0
10374,-0.009999999776482582
10388,0.03999999910593033
10394,-0.11999999731779099
10404,0.019999999552965164
10414,-0.14000000059604645
10424,0.0
10434,-0.05999999865889549
10444,0.0
10454,0.03999999910593033
10464,0.0
10474,0.0
10484,0.019999999552965164
10494,0.0
10504,0.0
10514,-0.019999999552965164
10524,-0.07999999821186066
10536,-0.07000000029802322
10544,-0.05999999865889549
10554,-0.03999999910593033
10564,0.05000000074505806
10574,-0.14000000059604645
10584,0.10999999940395355
10594,0.10999999940395355
10604,0.0
10614,0.05999999865889549
10624,0.03999999910593033
10635,-0.029999999329447746
10644,-0.029999999329447746
10655,-0.10000000149011612
10664,-0.07000000029802322
10674,0.0
10684,0.0
10694,0.0
10705,0.05000000074505806
10714,0.0
10724,0.0
10738,-0.019999999552965164
10744,-0.019999999552965164
10755,-0.019999999552965164
10764,-0.029999999329447746
10774,-0.03999999910593033
10785,-0.03999999910593033
10795,-0.019999999552965164
10805,-0.009999999776482582
10814,0.0
10825,-0.019999999552965164
10835,-0.05000000074505806
10845,-0.05000000074505806
10855,-0.029999999329447746
10864,-0.019999999552965164
10875,0.019999999552965164
10886,-0.009999999776482582
10895,-0.009999999776482582
10905,-0.009999999776482582
10914,-0.029999999329447746
10925,-0.05000000074505806
10937,0.23999999463558197
10945,0.23999999463558197
10955,0.14000000059604645
10965,0.019999999552965164
10975,0.10999999940395355
10985,0.0
10995,-0.07000000029802322
11005,-0.03999999910593033
11014,-0.10999999940395355
11025,-0.07999999821186066
11036,0.0
11045,-0.029999999329447746
11055,0.05999999865889549
11065,0.03999999910593033
11075,0.0
11086,-0.07999999821186066
11095,-0.07999999821186066
11105,-0.07000000029802322
11114,-0.019999999552965164
11125,-0.029999999329447746
11136,0.009999999776482582
11145,0.009999999776482582
11155,-0.019999999552965164
11165,-0.009999999776482582
11175,-0.05999999865889549
11187,-0.05000000074505806
11195,-0.05000000074505806
11206,-0.029999999329447746
11214,0.0
11225,0.029999999329447746
11236,0.029999999329447746
11246,-0.009999999776482582
11256,-0.019999999552965164
11264,-0.05999999865889549
11275,-0.05999999865889549
11286,-0.03999999910593033
11296,-0.019999999552965164
11306,-0.009999999776482582
11314,0.0
11326,-0.019999999552965164
11336,-0.029999999329447746
11346,-0.019999999552965164
11356,-0.019999999552965164
11364,-0.019999999552965164
11376,0.0
11387,0.0
11396,0.0
11406,-0.019999999552965164
11414,-0.019999999552965164
11426,-0.03999999910593033
11438,-0.029999999329447746
11446,-0.029999999329447746
11456,-0.009999999776482582
11464,0.0
11476,0.0
11486,0.0
11496,0.0
11506,-0.029999999329447746
11513,-0.019999999552965164
11526,-0.029999999329447746
11536,-0.03999999910593033
11546,-0.03999999910593033
11556,-0.03999999910593033
11564,-0.029999999329447746
11576,-0.019999999552965164
11587,-0.029999999329447746
11596,-0.009999999776482582
11606,-0.019999999552965164
11613,0.0
11626,-0.009999999776482582
11637,-0.009999999776482582
11646,-0.019999999552965164
11656,-0.019999999552965164
11663,-0.019999999552965164
11676,-0.019999999552965164
11689,-0.019999999552965164
11696,-0.019999999552965164
11706,-0.029999999329447746
11713,-0.029999999329447746
11726,-0.029999999329447746
11738,-0.019999999552965164
11746,0.0
11756,-0.009999999776482582
11763,-0.009999999776482582
11776,-0.019999999552965164
11787,-0.009999999776482582
11796,-0.029999999329447746
11806,-0.019999999552965164
11813,-0.019999999552965164
11826,-0.019999999552965164
11837,-0.009999999776482582
11846,-0.009999999776482582
11856,0.0
11863,-0.019999999552965164
11876,-0.019999999552965164
11888,-0.009999999776482582
11896,-0.019999999552965164
11906,-0.019999999552965164
11913,-0.019999999552965164
11926,-0.019999999552965164
11938,-0.019999999552965164
11946,-0.029999999329447746
11956,-0.009999999776482582
11963,-0.019999999552965164
11976,-0.009999999776482582
11990,-0.009999999776482582
11997,-0.009999999776482582
12006,-0.019999999552965164
12013,-0.029999999329447746
12026,-0.029999999329447746
12038,-0.029999999329447746
12045,-0.019999999552965164
12056,-0.009999999776482582
12063,-0.009999999776482582
12075,-0.019999999552965164
12088,-0.019999999552965164
12095,-0.009999999776482582
12105,-0.029999999329447746
12113,-0.029999999329447746
12125,-0.029999999329447746
12138,-0.029999999329447746
12145,-0.019999999552965164
12155,-0.03999999910593033
12163,-0.019999999552965164
12175,-0.019999999552965164
12188,-0.009999999776482582
12194,-0.019999999552965164
12205,-0.019999999552965164
12213,-0.019999999552965164
12225,-0.019999999552965164
12239,-0.019999999552965164
12245,-0.029999999329447746
12255,-0.019999999552965164
12263,-0.019999999552965164
12275,-0.029999999329447746
12286,-0.019999999552965164
12294,-0.009999999776482582
12305,-0.009999999776482582
12313,0.0
12324,0.0
12336,0.0
12344,-0.029999999329447746
12354,-0.019999999552965164
12363,-0.019999999552965164
12374,-0.029999999329447746
12386,-0.019999999552965164
12394,-0.019999999552965164
12404,-0.009999999776482582
12413,-0.009999999776482582
12424,-0.019999999552965164
12440,-0.009999999776482582
12446,-0.019999999552965164
12454,-0.019999999552965164
12463,-0.019999999552965164
12474,-0.019999999552965164
12484,-0.019999999552965164
12494,-0.029999999329447746
12503,-0.019999999552965164
12513,-0.019999999552965164
12523,-0.019999999552965164
12535,-0.019999999552965164
12543,-0.029999999329447746
12553,-0.019999999552965164
12563,-0.019999999552965164
12573,-0.029999999329447746
12585,-0.019999999552965164
12593,-0.019999999552965164
12603,-0.03999999910593033
12613,-0.019999999552965164
12623,-0.019999999552965164
12639,-0.009999999776482582
12644,-0.009999999776482582
12653,-0.019999999552965164
12663,-0.019999999552965164
12673,-0.019999999552965164
12683,-0.029999999329447746
12693,-0.029999999329447746
12703,-0.009999999776482582
12713,0.0
12723,0.0
12733,-0.009999999776482582
12743,-0.019999999552965164
12753,-0.019999999552965164
12763,-0.029999999329447746
12773,-0.05000000074505806
12789,-0.019999999552965164
12793,-0.019999999552965164
12803,-0.019999999552965164
12813,-0.009999999776482582
12823,-0.029999999329447746
12833,-0.019999999552965164
12843,-0.029999999329447746
12853,-0.019999999552965164
12863,0.0
12873,-0.009999999776482582
12883,0.0
12893,-0.019999999552965164
12903,-0.05000000074505806
12913,-0.05000000074505806
12923,-0.029999999329447746
12939,-0.029999999329447746
12943,-0.019999999552965164
12953,0.0
12963,0.0
12973,0.0
12983,0.0
12993,-0.009999999776482582
13003,-0.05999999865889549
13013,-0.05999999865889549
13023,-0.05000000074505806
13033,-0.019999999552965164
13043,0.0
13053,0.0
13064,-0.009999999776482582
13073,-0.009999999776482582
13088,-0.019999999552965164
13093,-0.019999999552965164
13103,-0.029999999329447746
13114,-0.019999999552965164
13123,0.0
13133,0.0
13143,-0.019999999552965164
13153,-0.019999999552965164
13164,-0.05000000074505806
13173,-0.05000000074505806
13183,-0.029999999329447746
13193,-0.009999999776482582
13204,0.009999999776482582
13214,0.0
13224,-0.029999999329447746
13234,-0.05999999865889549
13244,-0.07000000029802322
13254,-0.07000000029802322
13264,-0.019999999552965164
13274,-0.009999999776482582
13288,0.0
13294,0.0
13304,0.0
13314,0.0
13324,-0.029999999329447746
13334,-0.03999999910593033
13344,-0.05000000074505806
13354,-0.029999999329447746
13364,-0.009999999776482582
13374,-0.019999999552965164
13384,-0.019999999552965164
13394,-0.019999999552965164
13404,-0.029999999329447746
13414,-0.03999999910593033
13424,-0.05000000074505806
13436,-0.03999999910593033
13444,-0.019999999552965164
13454,0.0
13464,0.0
13474,0.009999999776482582
13484,0.0
13494,-0.009999999776482582
13504,-0.019999999552965164
13514,-0.03999999910593033
13524,-0.03999999910593033
13535,-0.019999999552965164
13544,-0.019999999552965164
13554,0.0
13564,0.0
13574,0.0
13585,-0.03999999910593033
13594,-0.03999999910593033
13604,-0.019999999552965164
13614,-0.019999999552965164
13624,-0.019999999552965164
13638,0.0
13644,0.0
13654,-0.019999999552965164
13665,-0.029999999329447746
13674,-0.009999999776482582
13685,-0.03999999910593033
13694,-0.03999999910593033
13705,-0.019999999552965164
13715,-0.009999999776482582
13724,0.0
13735,0.0
13744,0.0
13754,-0.019999999552965164
13765,-0.029999999329447746
13775,-0.019999999552965164
13785,-0.03999999910593033
13795,-0.03999999910593033
13805,-0.029999999329447746
13815,-0.009999999776482582
13824,-0.019999999552965164
13837,-0.019999999552965164
13845,-0.019999999552965164
13855,-0.029999999329447746
13865,-0.009999999776482582
13875,-0.009999999776482582
13885,-0.019999999552965164
13895,-0.009999999776482582
13905,0.0
13915,-0.05000000074505806
13924,-0.05999999865889549
13935,-0.07999999821186066
13945,-0.05000000074505806
13955,0.0
13965,-0.019999999552965164
13975,0.019999999552965164
13985,0.029999999329447746
13995,0.03999999910593033
14005,-0.009999999776482582
14015,-0.029999999329447746
14024,-0.07999999821186066
14035,-0.09000000357627869
14045,-0.09000000357627869
14055,-0.009999999776482582
14065,-0.009999999776482582
14075,0.029999999329447746
14087,0.009999999776482582
14095,0.009999999776482582
14105,-0.09000000357627869
14115,-0.09000000357627869
14124,-0.12999999523162842
14135,-0.09000000357627869
14145,-0.05999999865889549
14155,0.019999999552965164
14166,0.27000001072883606
14174,0.009999999776482582
14186,0.12999999523162842
14195,-0.03999999910593033
14205,-0.25
14216,-0.23999999463558197
14224,-0.20000000298023224
14236,0.07000000029802322
14245,0.14000000059604645
14256,0.1899999976158142
14266,0.07999999821186066
14275,-0.009999999776482582
14286,-0.10000000149011612
14296,-0.17000000178813934
14306,-0.12999999523162842
14316,-0.12999999523162842
14323,0.07999999821186066
14337,0.10999999940395355
14346,0.10999999940395355
14356,0.14000000059604645
14366,-0.05999999865889549
14374,-0.12999999523162842
14386,-0.18000000715255737
14396,-0.1599999964237213
14406,-0.09000000357627869
14416,0.0
14423,0.11999999731779099
14436,0.1599999964237213
14446,0.11999999731779099
14456,-0.05000000074505806
14466,-0.11999999731779099
14474,-0.1599999964237213
14486,-0.10000000149011612
14496,-0.05000000074505806
14506,0.0
14516,0.05999999865889549
14523,0.10999999940395355
14536,0.05999999865889549
14546,0.0
14556,-0.11999999731779099
14566,-0.1599999964237213
14573,-0.12999999523162842
14588,0.009999999776482582
14596,0.009999999776482582
14606,0.10000000149011612
14616,0.09000000357627869
14623,0.019999999552965164
14636,-0.05000000074505806
14646,-0.14000000059604645
14656,-0.14000000059604645
14666,-0.11999999731779099
14673,-0.07000000029802322
14686,0.03999999910593033
14696,0.09000000357627869
14706,-1.2100000381469727
14716,0.5899999737739563
14723,0.029999999329447746
14733,-0.09000000357627869
14746,-0.009999999776482582
14756,-0.03999999910593033
14766,0.3100000023841858
14773,-0.09000000357627869
14783,-0.3700000047683716
14792,0.0
14800,0.0
14810,0.0
14820,0.0
14830,0.0
14840,0.0
14850,0.0
14860,0.0
14870,0.0
14880,0.0
14890,0.0
14900,0.0
14910,0.0
14920,0.0
14930,0.0
14946,0.0
14956,-0.029999999329447746
14966,0.019999999552965164
14973,0.009999999776482582
14986,0.0
14996,-0.05000000074505806
15005,0.019999999552965164
15015,-0.019999999552965164
15023,-0.12999999523162842
15035,0.0
15045,-0.07000000029802322
15055,-0.05000000074505806
15065,-0.03999999910593033
15073,-0.019999999552965164
15085,0.0
15095,0.009999999776482582
15105,0.0
15114,0.009999999776482582
15123,0.4099999964237213
15136,-0.27000001072883606
15144,-0.5400000214576721
15152,-0.5099999904632568
15163,-0.05000000074505806
15170,0.0
